"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"CCDC36",7,0.000927117504549965,"no",-0.0312384827451305,0.165396211656252,8,0.00287589378929861,"no","","RYR2 (enriched, 6% vs 1%)","",508
"CDC42",8,0.000929717880465774,"no",-0.682835792680432,0.212384228210988,8,9.91374106319462e-12,"yes","","CIC (depleted, 1% vs 20%), EGFR (enriched, 10% vs 3%), IDH1 (depleted, 67% vs 88%), IDH2 (depleted, 1% vs 6%), TP53 (enriched, 59% vs 20%)","ATRX (enriched, 44% vs 15%), CIC (depleted, 0% vs 22%), FUBP1 (depleted, 0% vs 17%)",508
"PARP4",8,0.000950143960208628,"no",-0.398014957219156,0.291830868500612,8,0.991111323891425,"no","COREAD_ambiguous,MM_ambiguous","","",508
"CYP2C8",8,0.000970415053816282,"no",-0.231775361308737,0.257049392579006,8,0.574149771495445,"no","CM_LoF,MESO_LoF","","",508
"NFIX",8,0.000990555277544279,"no",-0.0470269254403024,0.346812812456185,8,0.951649655323228,"no","","CIC (depleted, 7% vs 14%), EGFR (depleted, 2% vs 10%), IDH1 (enriched, 85% vs 70%), PIK3CA (depleted, 4% vs 11%), TP53 (enriched, 48% vs 31%)","ATRX (enriched, 39% vs 20%), NOTCH1 (enriched, 7% vs 2%), TP53 (enriched, 16% vs 6%)",508
"OR5W2",7,0.00102214414561226,"no",-0.37001298811836,0.293975207244646,7,0.999405095613843,"no","","","",508
"SIRPG",7,0.00115323767858983,"no",-0.281192029018452,0.359565748364621,8,0.983676468957282,"no","","CIC (depleted, 6% vs 15%), EGFR (enriched, 10% vs 2%), IDH1 (depleted, 67% vs 88%), SMARCA4 (depleted, 1% vs 5%)","",508
"ZNF92",7,0.00116033328066175,"no",-0.115155934245505,0.173311396075483,7,0.245100603892474,"no","","","",508
"LAMA5",5,0.00117722941859757,"no",-0.0865450785077975,0.144067099440401,6,0.99978195622963,"no","","","ARID1A (depleted, 1% vs 7%), NIPBL (depleted, 0% vs 5%)",508
"HOXA3",6,0.00133196095106435,"no",-0.219629534259167,0.105754152608334,6,0.096074667606442,"no","","CIC (depleted, 5% vs 16%), EGFR (enriched, 12% vs 1%), FLG (enriched, 7% vs 2%), IDH1 (depleted, 66% vs 89%), MUC16 (enriched, 10% vs 4%), MUC17 (enriched, 5% vs 0%), TTN (enriched, 15% vs 8%)","CIC (depleted, 6% vs 15%), FUBP1 (depleted, 4% vs 14%)",508
"HOXD1",8,0.00136677882866483,"no",0.0364393839460956,0.274027492378128,8,0.796281993626091,"no","","","",508
"FAM46C",5,0.00145411426992256,"no",-0.414203153101865,0.399852495388579,0,NA,NA,"MM_LoF",NA,NA,508
"C5AR1",6,0.00147985255567734,"no",-0.122846926794219,0.247393219698449,7,0.87005689218036,"no","","CIC (depleted, 4% vs 17%), IDH2 (depleted, 1% vs 6%), TP53 (enriched, 48% vs 31%)","ATRX (enriched, 38% vs 22%), CIC (depleted, 6% vs 15%), TP53 (enriched, 16% vs 6%)",508
"HOXA2",6,0.0014975675165967,"no",-0.351104971109698,0.395445083796824,6,0.998115775617189,"no","","CIC (depleted, 5% vs 16%), EGFR (enriched, 12% vs 0%), IDH1 (depleted, 66% vs 89%), IDH2 (depleted, 1% vs 6%), TTN (enriched, 16% vs 6%)","CIC (depleted, 5% vs 16%), FUBP1 (depleted, 4% vs 13%)",508
"POU3F2",8,0.00151533636010571,"no",-0.210927521026042,0.223398276478959,8,0.942768826198479,"no","","","",508
"BLZF1",8,0.00156533503156683,"no",-0.123314362798199,0.0844536161306833,8,0.698052283768102,"no","","","ATRX (depleted, 22% vs 38%), CIC (enriched, 16% vs 6%), FUBP1 (enriched, 12% vs 5%)",508
"SPTY2D1",6,0.00157242545098368,"no",-0.109749887790433,0.369795548652544,7,0.863948540556213,"no","","","",508
"MET",8,0.00162294557721069,"no",-0.213336649889728,0.328621825485714,8,0.541353928872632,"no","LGG_Act,RCCC_Act,RPC_Act","IDH1 (depleted, 68% vs 87%)","",508
"SOX13",8,0.00167088720080422,"no",-0.00427428436744437,0.0811896317952162,8,0.995440436962633,"no","","","",508
"ATP1A3",7,0.00168955262542045,"no",0.11035176095322,0.25562558811293,7,0.0698165248105678,"no","","EGFR (depleted, 3% vs 9%), IDH1 (enriched, 85% vs 70%), IDH2 (enriched, 6% vs 1%), NOTCH1 (enriched, 6% vs 1%), RYR2 (depleted, 1% vs 6%)","",508
"RIPK3",7,0.00176073044430942,"no",-0.247095008557523,0.219143877640425,8,0.0102147110846946,"no","","CIC (depleted, 3% vs 18%), EGFR (enriched, 10% vs 2%), IDH1 (depleted, 71% vs 84%), IDH2 (depleted, 1% vs 7%), NOTCH1 (depleted, 1% vs 6%), TP53 (enriched, 47% vs 32%), TTN (enriched, 16% vs 6%)","ATRX (enriched, 38% vs 22%), CIC (depleted, 4% vs 18%), FUBP1 (depleted, 4% vs 13%), NOTCH1 (depleted, 2% vs 7%), TP53 (enriched, 17% vs 5%)",508
"HOXA4",6,0.00176962782830899,"no",-0.00944269872032681,0.154065212930901,6,0.990453038231252,"no","","CIC (depleted, 4% vs 17%), EGFR (enriched, 11% vs 1%), IDH1 (depleted, 68% vs 87%), IDH2 (depleted, 1% vs 7%), RYR2 (enriched, 6% vs 1%), SMARCA4 (depleted, 0% vs 6%)","ATRX (enriched, 38% vs 22%), CIC (depleted, 4% vs 18%), FUBP1 (depleted, 2% vs 15%), NOTCH1 (depleted, 2% vs 7%), TP53 (enriched, 15% vs 7%)",508
"USP28",7,0.00177281562342049,"no",-0.391501851498515,0.225291821663206,7,0.945631559954695,"no","","TP53 (enriched, 47% vs 32%)","",508
"CHRNA5",8,0.00180845522879588,"no",NA,NA,8,0.523516566472302,"no","","","",508
"GPR20",8,0.00181070312247921,"no",0.0293327715649572,0.108212274399058,8,0.813637006378715,"no","","","",508
"LGR5",8,0.0018420494380314,"no",-0.0842829128233818,0.17343384572858,8,0.203301410151396,"no","","CIC (enriched, 15% vs 6%), EGFR (depleted, 2% vs 11%), IDH1 (enriched, 89% vs 66%)","",508
"DGAT1",7,0.00189208492093116,"no",-0.0255080155896257,0.185739406014755,8,0.967629603431753,"no","","","",508
"FAM58BP",8,0.0020197437636588,"no",NA,NA,0,NA,NA,"",NA,NA,508
"CAV1",7,0.00205599759817252,"no",-0.236131946146771,0.402264005948321,8,0.935324804004671,"no","","CIC (depleted, 5% vs 16%), EGFR (enriched, 10% vs 3%), HMCN1 (enriched, 5% vs 1%), IDH1 (depleted, 69% vs 86%), TTN (enriched, 16% vs 7%)","",508
"GLS2",8,0.00210212367809805,"no",-0.0976319154822338,0.249237101116525,8,0.0248173785013167,"no","","TP53 (depleted, 29% vs 50%)","ATRX (depleted, 21% vs 38%), CIC (enriched, 16% vs 5%), FUBP1 (enriched, 13% vs 5%)",508
"MAP3K6",8,0.00215073842236446,"no",0.0372654389675557,0.247469982448637,8,0.00263497757936638,"no","","EGFR (enriched, 12% vs 0%), IDH1 (depleted, 65% vs 90%)","",508
"ITGB6",8,0.00222968938504692,"no",-0.0259682124762899,0.299262430868137,8,0.831305833053958,"no","","IDH1 (enriched, 86% vs 70%)","ATRX (enriched, 37% vs 23%), NF1 (depleted, 2% vs 8%), TP53 (enriched, 16% vs 6%)",508
"SIRPA",7,0.00226574001262946,"no",0.0051824187677836,0.22225362469506,8,0.0069654243104677,"no","AML_LoF,CESC_LoF,COREAD_LoF,HGG_LoF,MBL_LoF","CIC (enriched, 15% vs 6%), TP53 (depleted, 31% vs 48%)","ATRX (depleted, 22% vs 38%)",508
"ETV5",7,0.00238333910425813,"no",0.00823327140253885,0.171704507782504,7,0.382019146868531,"no","AML_Act,BRCA_Act","CIC (enriched, 19% vs 2%), EGFR (enriched, 11% vs 1%), IDH1 (depleted, 61% vs 94%), TP53 (depleted, 17% vs 62%)","ATRX (depleted, 10% vs 49%), CIC (enriched, 22% vs 0%), FUBP1 (enriched, 15% vs 2%), NF1 (enriched, 10% vs 0%), TP53 (depleted, 2% vs 20%)",508
"SGK223",7,0.00240468574729246,"no",NA,NA,0,NA,NA,"",NA,NA,508
"MMP3",8,0.00248660533035125,"no",0.201294842478276,0.255773200903552,8,0.995991123948981,"no","","","",508
"GPR37",7,0.00250378311487412,"no",-0.0646355110845838,0.261779445788936,7,0.999999942822821,"no","","EGFR (enriched, 11% vs 1%), IDH1 (depleted, 67% vs 88%)","CIC (depleted, 5% vs 16%)",508
"OR6F1",8,0.00251103784643085,"no",-0.0273070593207285,0.216651107190308,8,0.993448804754541,"no","","","",508
"WDR78",8,0.00256870742141584,"no",0.126029491802424,0.182517789671076,8,0.533599176274645,"no","","CIC (depleted, 0% vs 21%), EGFR (enriched, 11% vs 2%), IDH1 (depleted, 68% vs 88%), IDH2 (depleted, 0% vs 7%), RYR2 (enriched, 6% vs 1%), TP53 (enriched, 55% vs 24%)","ATRX (enriched, 45% vs 15%), CIC (depleted, 0% vs 22%), FUBP1 (depleted, 0% vs 18%), NIPBL (depleted, 1% vs 5%), NOTCH1 (depleted, 1% vs 7%), TP53 (enriched, 19% vs 3%)",508
"BTBD17",7,0.00259203853123815,"no",-0.0507886035915773,0.294126479378228,7,0.00773276349878392,"no","","CIC (enriched, 18% vs 3%), EGFR (depleted, 2% vs 11%), IDH1 (enriched, 86% vs 69%)","CIC (enriched, 18% vs 3%), FUBP1 (enriched, 14% vs 4%)",508
"SLC2A14",8,0.00265726676992065,"no",0.0552076022056108,0.0943646300220271,8,0.997443980023994,"no","","IDH1 (depleted, 71% vs 85%)","",508
"KLK2",6,0.0026584310594584,"no",-0.425362629321397,0.134683388845591,7,0.968267333895048,"no","","TP53 (depleted, 31% vs 47%)","",508
"CHRAC1",7,0.00268136555107026,"no",0.041570625397302,0.282938913453151,7,0.388038855384804,"no","","IDH1 (depleted, 72% vs 84%)","ARID1A (depleted, 1% vs 7%)",508
"VPREB3",7,0.00271714434174377,"no",0.0973562719616354,0.203502541843943,7,0.967282778194731,"no","","EGFR (enriched, 10% vs 2%), IDH1 (depleted, 66% vs 90%), TP53 (depleted, 28% vs 51%)","ATRX (depleted, 20% vs 40%)",508
"NR1D2",8,0.0028247372574572,"no",-0.205676672494464,0.435009431722849,8,0.999984505231279,"no","","EGFR (depleted, 2% vs 10%)","",508
"KDM4A",8,0.00286151240741756,"no",-0.40415166229519,0.19071346095348,8,0.000281960830580236,"no","","CIC (depleted, 2% vs 19%), TP53 (enriched, 59% vs 20%)","ATRX (enriched, 44% vs 16%), CIC (depleted, 2% vs 20%), FUBP1 (depleted, 1% vs 16%), TP53 (enriched, 15% vs 7%)",508
"MAP3K10",8,0.00290452723037476,"no",0.161284197093729,0.248751778578373,8,0.95344981206034,"no","","","",508
"OR2T5",7,0.00294234871112295,"no",-0.135785384202265,0.116019312970889,8,7.93066861360165e-07,"yes","","","",508
"PARP15",8,0.00297621926025931,"no",-0.0633751217821056,0.141275129826862,8,0.949478732895087,"no","","CIC (depleted, 4% vs 17%), EGFR (enriched, 10% vs 2%), IDH1 (depleted, 69% vs 86%), NOTCH1 (depleted, 1% vs 6%), TTN (enriched, 15% vs 7%)","ATRX (enriched, 35% vs 24%), CIC (depleted, 5% vs 16%), FUBP1 (depleted, 5% vs 12%), TP53 (enriched, 16% vs 6%)",508
"RAPGEF5",6,0.0029853291293238,"no",-0.441731218940421,0.138712230614542,6,0.975345646878694,"no","","CIC (enriched, 15% vs 6%), TP53 (depleted, 31% vs 48%)","ATRX (depleted, 21% vs 38%), CIC (enriched, 15% vs 7%), FUBP1 (enriched, 12% vs 5%)",508
"CTSB",8,0.00299704399101288,"no",-0.264353586778458,0.0833525114497725,8,0.999281504807568,"no","","CIC (depleted, 5% vs 16%), EGFR (enriched, 10% vs 3%), IDH1 (depleted, 71% vs 85%), IDH2 (depleted, 1% vs 7%)","ATRX (enriched, 37% vs 22%), CIC (depleted, 4% vs 18%), NF1 (enriched, 8% vs 2%)",508
"DHX40",7,0.0031539919844093,"no",-0.114947350502365,0.181173688613621,8,0.640025089737185,"no","","FLG (enriched, 8% vs 1%)","",508
"PDE2A",8,0.00323903215829046,"no",-0.0764950525658595,0.0993067250532853,8,0.025769553044183,"no","","CIC (enriched, 18% vs 3%), EGFR (depleted, 2% vs 11%), FLG (depleted, 2% vs 7%), IDH1 (enriched, 87% vs 68%), IDH2 (enriched, 7% vs 0%), NOTCH1 (enriched, 6% vs 1%), TP53 (depleted, 30% vs 49%)","ATRX (depleted, 22% vs 37%), CIC (enriched, 18% vs 4%), FUBP1 (enriched, 15% vs 3%), NOTCH1 (enriched, 7% vs 1%), TP53 (depleted, 7% vs 15%)",508
"PDE6H",7,0.00327479027004022,"no",0.153269047480496,0.299610412370641,8,0.999999959582266,"no","","","",508
"NID2",8,0.00337490487088858,"no",-0.028281871199503,0.178142712781041,8,0.891772934657779,"no","","","",508
"FKBP4",8,0.00347277328143612,"no",NA,NA,8,0.0460393966433027,"no","","IDH1 (enriched, 84% vs 71%)","",508
"ATG2A",8,0.0035102230374066,"no",0.160120763859033,0.318624829256993,8,0.0075371611446001,"no","","","",508
"LRRC69",7,0.00353156052057903,"no",0.00892120973468833,0.0250000098485193,0,NA,NA,"","CIC (depleted, 5% vs 16%), EGFR (enriched, 10% vs 3%), IDH1 (depleted, 69% vs 87%), IDH2 (depleted, 1% vs 6%), NOTCH1 (depleted, 1% vs 6%), TTN (enriched, 15% vs 7%)","TP53 (enriched, 15% vs 7%)",508
"GMPR2",8,0.00355405377388101,"no",-0.157373309701305,0.214831774692833,8,0.528642721220089,"no","","EGFR (depleted, 3% vs 10%), IDH1 (enriched, 90% vs 65%), TP53 (enriched, 46% vs 33%)","",508
"COX6A1",7,0.00358820675216553,"no",0.0818275421092787,0.238428247068877,8,0.000415638750281727,"no","","","",508
"OR2T29",6,0.00359367779961644,"no",NA,NA,7,7.91251648625077e-06,"yes","","","",508
"HCAR1",6,0.00359598230502977,"no",0.0680655260505392,0.0377793957859765,7,0.0572680980957745,"no","","EGFR (enriched, 10% vs 2%), IDH1 (depleted, 67% vs 88%), TP53 (depleted, 28% vs 51%)","ATRX (depleted, 20% vs 40%)",508
"USP44",8,0.00362814062661897,"no",0.0627617399485058,0.244133100363477,8,0.191032471956266,"no","SBCC_LoF,UCEC_LoF","ATRX (enriched, 8% vs 2%), CIC (depleted, 6% vs 15%), EGFR (depleted, 2% vs 11%), IDH1 (enriched, 83% vs 72%), TP53 (enriched, 54% vs 25%)","ATRX (enriched, 40% vs 20%), FUBP1 (depleted, 4% vs 13%)",508
"OR2T35",6,0.0036435113418643,"no",-0.12929178638562,0.679692725997055,6,0.0533282883705953,"no","","","",508
"NEK3",7,0.00368711238565672,"no",-0.032767797972044,0.176941448766629,8,0.999861529767656,"no","","","",508
"PATZ1",6,0.00378889097485597,"no",0.120403193046783,0.174528917201643,7,0.0871643458808142,"no","","CIC (enriched, 14% vs 7%), EGFR (depleted, 0% vs 12%), IDH1 (enriched, 90% vs 65%), SMARCA4 (enriched, 5% vs 1%), TP53 (enriched, 46% vs 32%)","ATRX (enriched, 36% vs 24%)",508
"HPD",8,0.00381242441920058,"no",-0.206255265236699,0.130474566081627,8,0.142719997097699,"no","","CIC (depleted, 2% vs 19%), EGFR (enriched, 12% vs 0%), IDH1 (depleted, 68% vs 88%), IDH2 (depleted, 1% vs 7%), RYR2 (enriched, 6% vs 1%), TP53 (enriched, 51% vs 28%), TTN (enriched, 16% vs 6%)","ATRX (enriched, 38% vs 22%), CIC (depleted, 4% vs 18%), FUBP1 (depleted, 4% vs 14%), NF1 (enriched, 8% vs 2%), NOTCH1 (depleted, 1% vs 8%), TP53 (enriched, 16% vs 6%)",508
"APOH",7,0.00391175040913218,"no",0.0704355420176747,0.240310369375475,8,0.966849623966519,"no","","CIC (depleted, 3% vs 18%), TP53 (enriched, 53% vs 26%)","ATRX (enriched, 40% vs 20%), CIC (depleted, 4% vs 18%), FUBP1 (depleted, 3% vs 14%), TP53 (enriched, 17% vs 5%)",508
"OR2T4",7,0.00396843963486629,"no",-0.266481259998419,0.219860995076098,8,0.807472677493928,"no","","","",508
"LRFN2",8,0.00401212926178102,"no",-0.132995842234738,0.113633396323142,8,0.99999999779006,"no","","","ATRX (depleted, 24% vs 35%), TP53 (depleted, 6% vs 16%)",508
"PGAM5",7,0.00408996093732759,"no",0.0721099548540038,0.115461784618077,8,0.844586672173319,"no","","IDH1 (depleted, 70% vs 85%)","",508
"PPP2R3A",8,0.0040933155234686,"no",-0.168809810421867,0.166623372682395,8,0.824410213396336,"no","","IDH1 (enriched, 83% vs 72%), TP53 (enriched, 49% vs 30%)","ATRX (enriched, 39% vs 21%), CIC (depleted, 7% vs 15%), FUBP1 (depleted, 4% vs 13%), TP53 (enriched, 15% vs 7%)",508
