"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"HCN1",17,2,0.0249631717729145,"no",-0.0662197889569515,0.331494195550889,-0.31177435995913,0.114229657378158,13,1,NA,NA,"","yes",0.0050709939148073,986
"CDC25B",18,2,0.0329110763857769,"no",-0.110040318493478,0.254231505412664,-1.14827800219372,0.26354553463832,15,2,0.291698269382607,"no","","yes",0.00405679513184584,986
"SH2D4A",18,2,0.0410396275980237,"no",-0.0634127644923541,0.205462796460695,-0.0133646345872055,0.116665113284035,14,2,0.140778746969298,"no","","yes",0.00101419878296146,986
"HLTF",18,2,0.0418373357436503,"no",-0.0240135923752307,0.125853646627231,-0.0567683994020982,0.0402587839334836,14,2,0.676737072413514,"no","","yes",0.0050709939148073,986
"TRPM6",20,2,0.0458788859768414,"no",-0.122772206964303,0.17852105481221,-0.0867429669603134,0.0619096723159156,17,1,NA,NA,"","yes",0.0141987829614604,986
"LRG1",20,2,0.0557159913760225,"no",0.0636047433635541,0.113729354219622,0.0461907996041671,0.0610213905578749,16,1,NA,NA,"","yes",0.00405679513184584,986
"KIF17",19,2,0.060134766562058,"no",-0.0495417422647399,0.150535059997128,0.0164145492466419,0.0447908911908064,15,2,0.661200997013353,"no","","yes",0.00912778904665314,986
"GRIA1",21,2,0.0627134791310822,"no",-0.00544442016539199,0.118468252199151,-0.100403052806451,0.0390282633045271,16,2,0.297704720953834,"no","","yes",0.0101419878296146,986
"GPR19",18,2,0.0658736505572126,"no",0.0517969779292621,0.10268199381191,-0.125414138416662,0.0733037306258891,15,2,0.288875999161937,"no","","yes",0.00101419878296146,986
"GPR68",19,2,0.0667778719864462,"no",0.0830302986460237,0.0855080777840031,0.0516368797557391,0.0732133237775228,15,2,0.656932514347385,"no","","yes",0,986
"DSP",20,2,0.0671623442057153,"no",0.0999136937240404,0.197270823018162,0.296692242881084,0.18643092910963,15,2,0.252241986549071,"no","","yes",0.0172413793103448,986
"SPEG",20,2,0.068796418224052,"no",0.0658538628211061,0.0878697217538917,0.172240162563944,0.111099007751739,16,2,0.325141842342752,"no","","yes",0.0101419878296146,986
"PTGDR2",20,2,0.0696092415534583,"no",-0.0846224406087694,0.149240276749123,-0.116037896035598,0.0244917527261419,16,2,0.73905334406527,"no","","yes",0.00101419878296146,986
"INPP5E",19,2,0.0756312987894371,"no",-0.0590576940197814,0.19590562124975,-0.048002982334106,0.159011740519808,15,2,0.365578102127002,"no","","yes",NA,986
"SEMA6C",19,2,0.0761608766319525,"no",0.00326415126633345,0.11149601406409,0.0469389410270623,0.0187700668417873,14,2,0.580737549650393,"no","","yes",0.0050709939148073,986
"HMG20B",20,2,0.0769555149764905,"no",-0.129445550185905,0.174073347547252,-0.225475936543115,0.06789250970564,16,2,0.714407084178466,"no","","yes",0.00101419878296146,986
"EP300",19,2,0.0788377091082045,"no",0.172059506267181,0.425339317491134,0.109015192202059,0.0367749495005397,15,2,0.50326735940104,"no","BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF","yes",0.0101419878296146,986
"MMP8",19,2,0.0790644187207267,"no",0.0125587755173227,0.157564223194324,-0.0614645581252475,0.036519878627202,15,2,0.477832271666057,"no","","yes",0.00405679513184584,986
"EPHA5",17,3,0.0793228956806536,"no",0.177394110067014,0.133037938665978,0.15992821549819,0.186177131570935,15,2,0.497524098168316,"no","","yes",0.0101419878296146,986
"CSMD1",12,5,0.0808198967296586,"no",-0.187397171774356,0.266930805221334,-0.150243081886198,0.118509643474993,10,4,0.806210077493165,"no","","yes",0.0283975659229209,986
"CERK",19,2,0.0830228198636426,"no",0.0480730236427945,0.19676190259227,-0.179053492199718,0.0302422973672665,16,1,NA,NA,"","yes",0.00101419878296146,986
"NCOR2",17,3,0.0875362144992217,"no",-0.0298122248158247,0.150146846425206,-0.374650037844126,0.162038578112555,14,2,0.281049926506939,"no","BRCA_Act,COREAD_Act,ESCA_Act,HC_Act,PRAD_Act","yes",0.0050709939148073,986
"ANKRD50",20,2,0.0889733248566748,"no",0.0514335241846529,0.142473636321845,0.0183942053536446,0.0064676154063085,16,1,NA,NA,"","yes",0.0050709939148073,986
"PTPN3",19,2,0.0892990238632803,"no",0.0982366631566895,0.0796764085877096,0.065586242504042,0.257491214671629,15,2,0.310270873652605,"no","","yes",0.00608519269776876,986
"EPHA7",19,2,0.0937928686562681,"no",0.00969795870423949,0.125431551284305,0.0726421029269362,0.0799123675341168,16,2,0.534646007348104,"no","LUAD_ambiguous,OV_ambiguous,THCA_ambiguous","yes",0.00811359026369168,986
"TRPM1",21,2,0.104262792906503,"no",-0.0611625117652659,0.131571703541113,0.0044437718501627,0.0896528590406881,16,2,0.773499626030244,"no","","yes",0.00709939148073022,986
"CDH24",20,2,0.105951760315035,"no",-0.123916849627174,0.204934057237599,-0.234525654147686,0.044085768410685,15,2,0.559894106813116,"no","","yes",0.00405679513184584,986
"FRMPD2",20,3,0.106137853273001,"no",NA,NA,NA,NA,15,3,0.734642698995929,"no","","yes",0.0101419878296146,986
"GABRB1",20,2,0.109973301865759,"no",0.0189777167155099,0.0944375500944034,0.0429427548772151,0.0292910224630965,17,1,NA,NA,"","no",0.00304259634888438,986
"EIF4G3",20,2,0.11010630153802,"no",-0.0858257209266926,0.218385637596877,-0.151771967356383,0.043290102237119,17,1,NA,NA,"","yes",0.00811359026369168,986
"KDM2B",20,2,0.111807815041843,"no",-0.208697455357497,0.325187417822946,-0.374922425351619,0.137013756486003,16,2,0.605479869710338,"no","","yes",0.00202839756592292,986
"KDM5B",19,2,0.112096027062554,"no",-0.0959797358136719,0.151288185636632,-0.0924801797125567,0.0268044465483753,15,2,0.365928226368433,"no","","yes",0.0141987829614604,986
"MAST4",18,2,0.115332533758858,"no",0.0865171524512413,0.178057420304956,0.0358321637277216,0.0865979668212564,14,2,0.711104971788736,"no","","yes",0.0111561866125761,986
"DMRT3",18,2,0.116811888080306,"no",-0.0911862642219921,0.200374983077784,-0.29580833956351,0.205709347411685,16,2,0.684450840458826,"no","","yes",0.00202839756592292,986
"ASAP1",16,2,0.12214604596834,"no",0.00775450500091139,0.0897622828574167,-0.0599818198716831,0.0290390732183899,12,2,0.366105531776172,"no","","yes",0.00608519269776876,986
"BTBD6",21,2,0.122175492593274,"no",0.0133912491185113,0.176862496083399,-0.0856821457221499,0.150001084117355,16,2,0.345524694734428,"no","","yes",0.00101419878296146,986
"ZFPM2",14,2,0.122749992712184,"no",-0.0579761393724515,0.177977018927571,-0.256803621498274,0.117871385637985,10,2,0.590140542116395,"no","","yes",0.013184584178499,986
"CACNA1A",19,2,0.123880703415368,"no",0.0563674583475208,0.107898124081317,0.0181681198886665,0.174621934509953,15,2,0.410217833741181,"no","","yes",0.0192697768762677,986
"KCNK13",19,2,0.12416341155196,"no",-0.128500390351949,0.175595280548665,-0.163185603324202,0.0885260663591948,15,2,0.441937955102891,"no","","yes",0.00304259634888438,986
"ARHGEF11",20,2,0.12537229945294,"no",0.073741403736581,0.16371868983174,-0.104469898471911,0.0235831672582644,15,2,0.640250860607875,"no","","yes",0.0121703853955375,986
"KDM3A",20,2,0.126452805416676,"no",NA,NA,NA,NA,16,2,0.0377187037198125,"no","","yes",0.00811359026369168,986
"LRP1B",15,6,0.130940052819703,"no",0.0585239131703433,0.0662026365560251,0.0699967668431904,0.219388936655406,11,5,0.343385960996882,"no","AML_LoF,AN_LoF,BRCA_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,MGCT_LoF,MM_LoF,NB_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,RCCC_LoF,RHBDS_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCS_LoF,UVM_LoF","yes",0.0314401622718053,986
"CACNA1C",18,2,0.135517288793725,"no",-0.263169709277218,0.327426553199937,-0.445134504159032,0.0671007708792585,13,3,0.713210573866567,"no","","yes",0.0152129817444219,986
"PTPN14",20,2,0.144072003909738,"no",0.0486027333247087,0.121821269047596,-0.0302464417071114,0.11010464702594,17,1,NA,NA,"SBCC_LoF","yes",0.00709939148073022,986
"SVEP1",19,2,0.145454517747427,"no",-0.00705914277776783,0.130867817041645,0.0440566679781162,0.0286656430486315,15,1,NA,NA,"","yes",0.0273833671399594,986
"CNTNAP2",20,2,0.150493899725794,"no",-0.144364378677908,0.246904876395353,-0.281547452494423,0.080904486338083,16,2,0.58421983002091,"no","","yes",0.00811359026369168,986
"ESPN",21,2,0.155073745181922,"no",-0.0794944480674516,0.137702643053086,-0.00499434347178715,0.0100313477626518,16,2,0.59738850277127,"no","","yes",0.0050709939148073,986
"WNT11",20,2,0.155541303979329,"no",0.0312181943920298,0.0623784500751071,-0.078146766018948,0.0321267569060989,16,2,0.245833281756575,"no","","yes",0.00101419878296146,986
"FRMD4A",19,2,0.155560962248399,"no",0.0851086271085649,0.251709524563832,-0.0323224387429582,0.00739340534681535,16,1,NA,NA,"","yes",0.00405679513184584,986
"KCNH1",19,2,0.158855204202211,"no",-0.074981779365791,0.191999883571739,-0.187550431437626,0.0698736304389155,15,2,0.467684203315296,"no","","yes",0.0101419878296146,986
"LONP1",20,2,0.161528763495009,"no",-0.643540135449361,0.531351733489733,-0.505984316438553,0.095800348668402,16,2,0.50609529378242,"no","","yes",0,986
"CENPE",17,3,0.162895959438457,"no",-0.0866956773735728,0.353711259769161,-0.19687268449575,0.825082086042165,14,3,0.420898281188088,"no","","yes",0.0223123732251521,986
"SOD1",20,2,0.164467683914718,"no",-0.161180603614496,0.30500791539317,-0.236052984501684,0.107284078370468,17,1,NA,NA,"","yes",0.00304259634888438,986
"EP400",18,4,0.168213829785001,"no",-0.631436392550822,0.345576352023841,-0.643544839588179,0.230444445620636,15,3,0.49709494320464,"no","","yes",0.0121703853955375,986
"UBA7",20,2,0.169378207504689,"no",-0.0864278124081421,0.116769003273087,-0.260524774660711,0.235097086479023,15,2,0.623940236251937,"no","","yes",0.0050709939148073,986
"MKI67IP",20,2,0.17135915959003,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,NA
"MED9",19,2,0.172702467783196,"no",-0.113800364499087,0.329654797899511,-0.20562697613691,0.00187774302103549,16,2,0.461362495151975,"no","","yes",NA,986
"BRPF1",18,3,0.17453021892019,"no",-0.0464006750678166,0.23681167803351,-0.176391233147786,0.218506958299137,14,3,0.276758280997882,"no","","yes",0.00608519269776876,986
"PLXNB2",17,3,0.181302074472196,"no",NA,NA,NA,NA,13,3,0.396919853370755,"no","","yes",0.00608519269776876,986
"UTP15",19,2,0.184299169458396,"no",-0.498080684509376,0.309731705209072,-0.653020268207281,0.109787038569335,16,2,0.505311948685731,"no","","yes",0.00405679513184584,986
"NID1",19,2,0.186185358473682,"no",-0.0336436637890821,0.164093853114648,-0.116418214453214,0.127481250314905,15,2,0.215122898583604,"no","","yes",0.0111561866125761,986
"MAP4K3",18,2,0.188612245320332,"no",0.00100865056338685,0.243937310689483,0.0717141638494909,0.0350328308013381,13,2,0.34862775385557,"no","","yes",0.00101419878296146,986
"ZMYM5",18,2,0.19266520962434,"no",0.0502672333764642,0.216968079256881,0.531582670995533,0.33366064846336,15,2,0.750320814770858,"no","","yes",0.0050709939148073,986
"EPB41L4A",19,2,0.194005243333636,"no",-0.160049398156051,0.302157187142672,-0.378911990772404,0.297421041974244,16,2,0.542073912885206,"no","","yes",0.00405679513184584,986
"KAT6A",18,3,0.200494611656281,"no",0.0190452544900859,0.1829216036826,-0.0983879512919334,0.297933143664984,14,3,0.017679448590267,"no","ESCA_ambiguous,PRAD_ambiguous,RPC_ambiguous","yes",0.0121703853955375,986
"BIRC6",17,4,0.200925332174112,"no",-0.157361045482477,0.385796171057084,-0.318248468271076,0.447202847556841,13,3,0.805027288892008,"no","BLCA_ambiguous,CH_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HC_ambiguous,HNSC_ambiguous,MGCT_ambiguous,NHLY_ambiguous,PAAD_ambiguous,PCPG_ambiguous,UCEC_ambiguous","yes",0.0283975659229209,986
"DOPEY1",21,2,0.204113174407657,"no",0.00873831480844051,0.0925689127728425,0.0820532558249893,0.0772445292805387,17,1,NA,NA,"",NA,0.00811359026369168,986
"MST1R",19,2,0.204874484944225,"no",-0.0259556000378853,0.0931199337574391,0.0655379492375878,0.0958314440400342,15,2,0.527988100242361,"no","","yes",0.00608519269776876,986
"ATP1A4",19,2,0.204982301311371,"no",-0.0284760598360884,0.165712809881364,0.0024923555070475,0.0793787332529624,15,2,0.857578625002516,"no","","yes",0.00912778904665314,986
"NOTCH3",19,2,0.20541851322044,"no",0.0113057606015378,0.312688155863982,-0.0759335487306134,0.0596849512395286,15,2,0.585103024809149,"no","","yes",0.0050709939148073,986
"ZNF367",20,2,0.206685236093093,"no",-0.140275328229076,0.305269955708822,-0.37654889749246,0.107891102104881,17,1,NA,NA,"","yes",0.00202839756592292,986
"ADPGK",20,2,0.207565861171674,"no",-0.0980237514250215,0.141586559039798,-0.249705954348587,0.0451958279642545,16,2,0.340184476462778,"no","","yes",0.00202839756592292,986
"TEP1",18,2,0.209577772326085,"no",0.0850263200297771,0.20837024390564,-0.064770468809183,0.0487937526401531,15,2,0.556178352444846,"no","","yes",0.0141987829614604,986
"OR5H6",21,2,0.212586563581423,"no",-0.0743351133712982,0.172304753525817,-0.0882626767655074,0.0632541343850027,16,2,0.488575119940532,"no","","no",0.00405679513184584,986
"NLGN2",20,2,0.214297854637941,"no",0.0419279163066362,0.185876232434845,-0.0313005062943841,0.107671797148669,16,1,NA,NA,"","yes",0.00608519269776876,986
"KCNJ14",20,2,0.214498071279854,"no",0.0418616862603484,0.0981618316254676,0.0764674031021118,0.0537716775135862,16,2,0.314396808727724,"no","","yes",0.00202839756592292,986
"TBC1D8",19,2,0.216506726498361,"no",0.0430080965739121,0.191352311667988,-0.137872223723807,0.194691242712494,15,1,NA,NA,"","yes",0.00912778904665314,986
"CBX8",17,2,0.219814511080126,"no",0.0214343792576848,0.0946495279630842,0.046365492777275,0.127721134967774,14,2,0.30567868942218,"no","","yes",0.00709939148073022,986
"TRIM13",20,2,0.219945451642929,"no",-0.0188457817118254,0.109183819061254,-0.0818572666971128,0.0225962610994472,16,2,0.789073614460671,"no","","yes",0.0050709939148073,986
"USP19",19,2,0.232205722137186,"no",-0.134595351067619,0.235937171537406,-0.183282541028919,0.074998326547438,15,2,0.688766601827601,"no","","yes",0.00405679513184584,986
"PPM1G",21,2,0.239725151216801,"no",0.00890083654855683,0.0989755291329512,-0.127819802528377,0.11800215422304,16,2,0.448511304986273,"no","","yes",0.00202839756592292,986
"DOCK2",19,2,0.241259214114761,"no",0.111691472794396,0.141972516454078,0.0759915786145151,0.0367282185876179,15,2,0.599162605512483,"no","","yes",0.0111561866125761,986
"TUBB8",21,2,0.24160580387657,"no",-0.149763989073934,0.204741461354125,-0.106081239840947,0.011918475092758,16,2,0.458912954429107,"no","","yes",0.00405679513184584,986
"WDR53",14,2,0.242458283968169,"no",0.0609465610013098,0.139806602184783,-0.0965280213830895,0.0607668252536146,12,2,0.614316816433183,"no","","yes",0.00101419878296146,986
"UBA3",21,2,0.251946617095609,"no",-0.364548839669799,0.351693184852058,-0.839431284656663,0.497027765375067,16,2,0.513334563353479,"no","","yes",0.00101419878296146,986
"TCHH",18,2,0.254349819596713,"no",0.0283980459810655,0.0874552137998034,0.099385185401872,0.05241922677337,14,2,0.757619227523422,"no","","yes",0.0233265720081136,986
"FAM186B",20,2,0.26222330037591,"no",NA,NA,NA,NA,16,2,0.661369297845963,"no","","yes",0.00405679513184584,986
"COL24A1",21,2,0.262568464741112,"no",0.130193374636582,0.220504062580451,0.0624917670019005,0.128242926767715,17,1,NA,NA,"","yes",0.00811359026369168,986
"TECPR1",19,2,0.264133064413565,"no",-0.297729336417251,0.254871231319114,-0.144596855967174,0.00770914270237549,15,2,0.331774871483761,"no","","yes",0.00202839756592292,986
"KMT2C",17,3,0.264696612000567,"no",0.0178534660030867,0.123445964851775,0.302697968722483,0.297092574336696,15,2,0.387526859314455,"no","ACY_LoF,AML_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,EWS_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PCPG_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SCLC_LoF,SG_LoF,SSCC_LoF,ST_LoF,THCA_LoF,UCEC_LoF,VV_LoF","yes",0.026369168356998,986
"GOT1L1",15,2,0.265964759575698,"no",-0.00269478944351228,0.162413890483532,-0.263229453060809,0.414388826775157,13,1,NA,NA,"","no",0.00202839756592292,986
"WDFY4",17,5,0.267168254449491,"no",0.051406619137317,0.128344005550467,0.047329347543923,0.045875083852858,13,5,0.492059673418344,"no","","yes",0.0202839756592292,986
"PDGFRB",19,4,0.268105464013097,"no",-0.0245069586406586,0.121129956555026,-0.0658510707589914,0.159304697655011,14,4,0.122378747587947,"no","BRCA_Act,UCS_Act","yes",0.00811359026369168,986
"CIC",20,3,0.268293820503149,"no",0.0774472823669535,0.170498283868147,-0.0368917697713857,0.103791801434347,17,1,NA,NA,"LGG_LoF,LUAD_LoF","yes",0.00304259634888438,986
"ANKRD11",20,2,0.26980391677735,"no",-0.0508648249241688,0.251478638434659,-0.295697245993534,0.103505426869448,16,2,0.412216966486402,"no","","yes",0.0141987829614604,986
"EVC",20,2,0.271709211833151,"no",-0.0423726509663925,0.203861649106626,0.0380725486418504,0.0349522811368486,16,1,NA,NA,"","yes",0.00405679513184584,986
"RAPGEF4",20,2,0.272986558238686,"no",0.120619474346112,0.166369351811225,0.16607230677316,0.183211800127065,16,2,0.141455133669293,"no","","yes",0.00304259634888438,986
"CHST9",20,2,0.273794296184405,"no",0.0140551389363179,0.207356501780393,0.0723629599305223,0.0224895043122871,16,2,0.515816568292201,"no","","yes",0.0050709939148073,986
"FAT3",20,2,0.275781628406337,"no",-0.0131008891428052,0.229827492419159,-0.143194161870896,0.111775943303223,0,0,NA,NA,"BCNET_ambiguous,BRCA_ambiguous,CLL_ambiguous,CM_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HNSC_ambiguous,LUSC_ambiguous,PAAD_ambiguous,PRAD_ambiguous,SBCC_ambiguous,ST_ambiguous,THCA_ambiguous","yes",0.0385395537525355,986
"CCKAR",17,2,0.277071771455849,"no",0.0744663590996854,0.185346226573929,0.0814378023497145,0.126481286574118,14,1,NA,NA,"","yes",0.00202839756592292,986
"KIAA1549",18,5,0.283519218845514,"no",-0.280114825268878,0.366186822906758,0.0590175922886241,0.596929820019575,13,5,0.291231329224812,"no","","yes",0.00811359026369168,986
"ADRM1",17,2,0.286360979706759,"no",-0.0952498812762868,0.197527154479756,-0.19062202750458,0.020277281600778,14,2,0.492340053930363,"no","","yes",0.00101419878296146,986
"COL5A1",21,2,0.288002027202599,"no",0.154252667228914,0.140001334457978,0.113538968478401,0.030151387730039,16,2,0.646154047830028,"no","","yes",0.0141987829614604,986
"EPB41L1",19,2,0.290460619876036,"no",0.0130066822373088,0.0914177117390639,0.0439615918676169,0.0720611130481281,16,1,NA,NA,"","yes",0.0050709939148073,986
"MYEF2",19,2,0.294135458006206,"no",-0.0935238239925236,0.113142892568892,-0.0842299260195159,0.0559824117791701,15,2,0.875837944912027,"no","","yes",0.00202839756592292,986
"ARHGAP24",20,2,0.300080005744661,"no",0.0606270170432195,0.114987556232506,-0.167399211022419,0.113712273903493,17,1,NA,NA,"","yes",0.00608519269776876,986
"TET2",20,2,0.301825242875651,"no",-0.00298176273526656,0.155360414833698,0.110054283796886,0.157312435617055,16,2,0.3721044886923,"no","AML_LoF,LY_LoF,MDPS_LoF,NHLY_LoF,OS_LoF,S_LoF","yes",0.0121703853955375,986
"KMT2D",19,2,0.303404468446818,"no",-0.0670783006516234,0.63437389521538,-0.0417264385258245,0.117270438002333,15,2,0.406642370701862,"no","ACY_LoF,ALL_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HGG_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,MESO_LoF,NB_LoF,NHLY_LoF,NSCLC_LoF,OV_LoF,PAAD_LoF,PIA_LoF,PRAD_LoF,RCH_LoF,SBCC_LoF,SCLC_LoF,SSCC_LoF,ST_LoF,UCEC_LoF","yes",0.0233265720081136,986
"CARD11",18,3,0.308226354069819,"no",-0.0131772902997656,0.125478714467009,0.0165005458003851,0.0877738002283075,13,3,0.747391246010233,"no","BLY_Act,COREAD_Act,DLBCL_Act,HC_Act,LY_Act,NHLY_Act","yes",0.00912778904665314,986
"TRIO",17,2,0.312515855580099,"no",0.0374951715343872,0.0833879402506753,-0.0436379086563554,0.0858087097242747,14,2,0.498701610379477,"no","","yes",0.0141987829614604,986
"FANCE",19,2,0.315312820070818,"no",0.0330489083961445,0.113561835874987,0.0206059360544594,0.0059138873736218,15,2,0.721149367916697,"no","","yes",0.00304259634888438,986
"DGKI",19,2,0.316246777992485,"no",-0.0559591459660133,0.101011290682418,-0.101209186445747,0.0325565837518365,16,1,NA,NA,"","yes",0.00709939148073022,986
"COL18A1",19,3,0.325905223492112,"no",0.00641935415327794,0.152320977376451,0.041295836857657,0.152718215433701,17,1,NA,NA,"","yes",0.00608519269776876,986
"PRLHR",19,2,0.32958668292678,"no",-0.176461454653599,0.265753840607926,-0.157559028719663,0.189471144185867,15,2,0.712453579595899,"no","","no",0.00101419878296146,986
"LRRTM4",19,3,0.329592410234675,"no",0.00555927643665188,0.0675438572723628,-0.0542205395603526,0.130377083917059,15,3,0.28315719498514,"no","","no",0.00811359026369168,986
"USP33",19,3,0.335606152411953,"no",0.0266880368114842,0.13133462245799,-0.033622098988611,0.0980423445891472,14,3,0.591024806814219,"no","","yes",0.00608519269776876,986
"KIAA1239",20,2,0.335661751237041,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,986
"ZEB2",20,2,0.3374538365319,"no",-0.147956244814339,0.124977794675606,-0.23284897715643,0.176678349067155,16,2,0.44836003612548,"no","","yes",0.0121703853955375,986
"LRP5",19,2,0.338429951869167,"no",-0.013799970106119,0.14637359574738,0.0657769840047655,0.0803467731228574,15,1,NA,NA,"","yes",0.00912778904665314,986
"TLN1",17,2,0.338901823686362,"no",-0.202128537296375,0.466070436378395,-0.447666420016683,0.362505194210968,14,2,0.525168608403178,"no","","yes",0.0192697768762677,986
"TRPM7",18,3,0.340451337679524,"no",-0.315283830687895,0.478632485116823,-0.270459517352675,0.0917736986708955,15,2,0.71983099220895,"no","","yes",0.00405679513184584,986
"CACNA1H",20,2,0.340781235612437,"no",0.027122478045187,0.183642783745804,0.198770783498072,0.00390482440570949,16,2,0.967908931867872,"no","","yes",0.00608519269776876,986
