"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"TP53",3,6,0.10427817742452,"no",-0.18086130725484,0.244718786750278,-0.221367194322324,0.100125604049909,2,5,0.281639952924731,"no","ACC_LoF,ALL_LoF,AML_LoF,AN_LoF,ANGS_LoF,BC_LoF,BLCA_LoF,BLY_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,EWS_LoF,GBM_LoF,HC_LoF,HGG_LoF,HNSC_LoF,LEIS_LoF,LGG_LoF,LUAD_LoF,LUSC_LoF,LY_LoF,MBL_LoF,MESO_LoF,MM_LoF,NHLY_LoF,NSCLC_LoF,NSPH_LoF,OS_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RCH_LoF,RPC_LoF,S_LoF,SBCC_LoF,SCLC_LoF,SSCC_LoF,ST_LoF,THCA_LoF,THYM_LoF,UCEC_LoF,UCS_LoF,VV_LoF,WT_LoF","yes",0.167582417582418,364
"TNS3",10,3,0.131991738796786,"no",-0.0718342145408011,0.184569227858238,0.0203513856035455,0.0158527030548627,9,2,0.449111642725431,"no","","yes",0.0164835164835165,364
"KIF3B",10,2,0.1339967214791,"no",-0.0219201001344035,0.210498070811533,0.0642536969848915,0.132098981186761,8,2,0.550901687014615,"no","","yes",0,364
"SEMA4D",11,2,0.139773914703093,"no",0.0448467580936846,0.189535584762707,0.043190791073316,0.077258511548091,9,2,0.598325865065653,"no","","yes",0.00549450549450549,364
"SORL1",10,2,0.150662905720586,"no",-0.0598648365470179,0.148915378893628,0.0274588169894386,0.0641035752214366,9,1,NA,NA,"","yes",0.0137362637362637,364
"COL4A3",9,3,0.163180247614369,"no",-0.00922192535016315,0.226435078470254,-0.302524656083184,0.281233592546547,9,1,NA,NA,"","yes",0.00549450549450549,364
"FRYL",10,2,0.173055778532614,"no",0.0707774559715117,0.271046935739947,-0.0286330307743226,0.0195327145224371,8,2,0.413225732687479,"no","","yes",0.0137362637362637,364
"TAS1R3",11,2,0.179426022142166,"no",0.0538979143656477,0.178294790809161,-0.0090089792097315,0.118675122062732,10,1,NA,NA,"","yes",0.00824175824175824,364
"CR1",9,3,0.179553599804914,"no",-0.0366186136370182,0.176430233194221,-0.054288159999164,0.125096005596957,7,3,0.31144018637246,"no","AML_ambiguous,MM_ambiguous","yes",0.0164835164835165,364
"E2F1",11,2,0.179761813902381,"no",0.00754365924657532,0.120883522679842,-0.0920768966649901,0.0270422992132448,10,1,NA,NA,"","yes",0.00824175824175824,364
"AFF3",11,2,0.193453481016412,"no",-0.0884366440159011,0.222844027669707,-0.146838632198286,0.139176452396875,9,2,0.383318075497808,"no","BRCA_ambiguous","yes",0.00549450549450549,364
"EP300",11,2,0.199651737510161,"no",0.236453820909547,0.296654767967002,0.016706817071693,0.387233282849174,9,2,0.410656658393427,"no","BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF","yes",0.0247252747252747,364
"NCKIPSD",11,2,0.200056199012847,"no",-0.0840886769195747,0.207510640658445,0.0284472671099867,0.0398670937293286,9,2,0.603266910569226,"no","","yes",0,364
"KANK1",9,2,0.203354508986367,"no",-0.0354457328958788,0.225915906510547,-0.315615878318983,0.022279268624771,7,2,0.562750107115906,"no","","yes",0.021978021978022,364
"MAPK15",10,2,0.214577156351243,"no",-0.0931794394264175,0.127994177531437,-0.115877373761529,0.196225644230448,9,1,NA,NA,"","yes",0,364
"GRIA4",10,2,0.22538474635396,"no",-0.126813163840657,0.254657567868578,-0.0751084087518344,0.0289595881516496,9,1,NA,NA,"","no",0.021978021978022,364
"RGPD3",11,2,0.227157848865792,"no",-0.665060006456541,0.34466209325287,-0.662274616392757,0.142227324635748,9,2,0.315505613405687,"no","CM_ambiguous,THCA_ambiguous","yes",0,364
"ELL",11,2,0.230320291800231,"no",-0.228429849524112,0.216353115306094,-0.273570319443129,0.0604242857687085,10,1,NA,NA,"CM_ambiguous,HNSC_ambiguous,OV_ambiguous","yes",0.00274725274725275,364
"SULT4A1",11,2,0.231739444429456,"no",0.0412868040953394,0.165089731563386,0.0354825439233285,0.165369986778038,9,2,0.30413511388232,"no","","yes",0.00274725274725275,364
"ABCG4",10,2,0.243121612558218,"no",0.0274669002054898,0.0756323316007919,0.0491738527239107,0.0299223611043502,9,1,NA,NA,"","yes",0.00824175824175824,364
"CDK15",11,2,0.244677684608673,"no",0.02276946859156,0.103608563401729,-0.0874672184226619,0.0970256663793841,10,1,NA,NA,"","yes",0.00549450549450549,364
"KLHL26",11,2,0.248717702865849,"no",0.119581753671513,0.245272155884343,-0.0543725348878645,0.0865915929710895,9,2,0.0792071731121345,"no","","yes",0.00274725274725275,364
"LRP1",10,3,0.249189930364418,"no",-0.0640221924645818,0.224012143666935,0.0533307474882517,0.0761919865351503,9,2,0.569541360732841,"no","","yes",0.0494505494505494,364
"FGL2",9,2,0.25362902928611,"no",-0.0943510797560531,0.208536340272293,-0.058408196374603,0.041610400509111,7,2,0.571399343562524,"no","","yes",NA,364
"COL6A5",8,5,0.266919355863684,"no",-0.0323705248194996,0.154345045530035,-0.0339694440521186,0.014197716030098,0,0,NA,NA,"","no",0.021978021978022,364
"FHOD3",10,3,0.287543564975903,"no",-0.0248376000316586,0.0612879350595464,0.0219634408799448,0.14422412614398,9,2,0.180763852742782,"no","","yes",0.0137362637362637,364
"SYDE2",10,3,0.296734556780199,"no",0.014848072114697,0.170220475489418,-0.0167213108380841,0.0396622204536282,8,3,0.395294640941882,"no","","yes",0.00274725274725275,364
"GLI1",11,2,0.304435833640968,"no",0.0603555513007591,0.184480355548472,0.057529470744031,0.124101084601676,9,2,0.215380764994434,"no","LEIS_Act","yes",0.00549450549450549,364
"STARD9",8,2,0.304467310162703,"no",-0.0139282516322843,0.185033528822293,-0.258947011631093,0.208087980312047,7,2,0.538460761331709,"no","","yes",NA,364
"PLXDC2",11,2,0.315606524579289,"no",-0.0860355826834888,0.169484329929277,-0.0353090985585457,0.0581251855022487,10,1,NA,NA,"","yes",0.00274725274725275,364
"CATSPERG",10,3,0.31609366436002,"no",-0.0853311488722699,0.120098672240274,-0.023852684040606,0.0981546020855387,9,2,0.579723238620561,"no","","yes",0.00274725274725275,364
"RIPK4",11,2,0.316425940232694,"no",0.108285520523203,0.117270364607829,0.0052117380624231,0.0486904387827344,9,2,0.79074716089512,"no","","yes",NA,364
"TMUB1",10,3,0.334955090252496,"no",-0.0521390685239936,0.139584448300951,-0.3055536417613,0.22831220388039,8,3,0.659616333058735,"no","","yes",0.00549450549450549,364
"COL1A2",9,3,0.339739041748713,"no",0.0277144946607499,0.0583224995838267,0.119191273397942,0.0540622755441247,7,3,0.640200518291201,"no","","yes",0.00824175824175824,364
"RRM2",11,2,0.344528115492649,"no",-0.520470634636124,0.483937574640123,-0.908056535654961,0.401101204671799,10,1,NA,NA,"","yes",0,364
"FCN2",11,2,0.346419505957685,"no",0.0436509782374501,0.188837074258831,0.1561890019696,0.011671608860031,9,2,0.438332175518665,"no","","yes",NA,364
"DPP6",11,2,0.351465408496018,"no",0.000453100767358142,0.100923138223224,-0.081388824095124,0.118316297947554,0,0,NA,NA,"","yes",0.010989010989011,364
"KSR2",10,3,0.354579536555639,"no",0.0139665911744839,0.226259026365329,0.158562732088035,0.142192871387008,9,2,0.316183431029087,"no","","yes",0.00549450549450549,364
"CDH3",11,2,0.369877334904206,"no",-0.0116571441466488,0.229462712735984,0.0288177986978202,0.0204989776242044,9,2,0.261476696987626,"no","","yes",0.00274725274725275,364
"AKAP13",9,4,0.380935971406574,"no",0.0282008081657097,0.202989616499604,-0.0230830805231365,0.432495657972642,8,3,0.261774371397529,"no","","yes",0.00824175824175824,364
"LRIG2",11,2,0.382797466193167,"no",-0.201025565928536,0.188264318521093,-0.00449343318988495,0.101642876530616,10,1,NA,NA,"","yes",0.00824175824175824,364
"COL20A1",11,2,0.387096456337067,"no",0.0666753995210741,0.141847428620138,0.0406446263773368,0.125274006200295,9,2,0.361393207550615,"no","","no",0.00824175824175824,364
"COL3A1",11,2,0.390111753364398,"no",0.0417993759798885,0.0930376430062731,0.0242398232499992,0.0274996045524597,9,2,0.682834807577234,"no","","yes",0.0192307692307692,364
"TCF4",11,2,0.404548385776474,"no",0.0829440252205237,0.0777449537470702,0.0394865240148027,0.00862782254580791,9,2,0.368883117689698,"no","MBL_Act,PIA_Act","yes",0.010989010989011,364
"SUPT16H",11,2,0.405647269742717,"no",-0.533475888925145,0.238144297853296,-0.522437864412483,0.0960967487900206,9,2,0.496687422101263,"no","","yes",0,364
"SVIL",11,2,0.407627317953909,"no",-0.0104824512499951,0.123605495265049,0.074255008377145,0.09754299778981,9,2,0.700700242144855,"no","","yes",0.0164835164835165,364
"RANBP2",9,4,0.40852144160529,"no",-0.586270916182709,0.183245738751334,-0.714077501791667,0.261447337217218,7,4,0.470281013071192,"no","HC_LoF,NB_LoF,NSPH_LoF,PCPG_LoF,PRAD_LoF,RCCC_LoF","yes",0.0192307692307692,364
"WNT5B",11,2,0.408740711852647,"no",-0.00107462364949918,0.194670295630435,-0.0454017775711124,0.0149130461440595,10,1,NA,NA,"","yes",0.00549450549450549,364
"CYLD",9,3,0.413118110032594,"no",0.0753598391225122,0.271517505189686,-0.0700120845286702,0.0940519320902473,8,2,0.354206701009589,"no","HNSC_LoF,MM_LoF,NSPH_LoF,THYM_LoF","yes",0.00549450549450549,364
"AEBP2",10,2,0.414758675676213,"no",-0.122623982891538,0.177293382198883,-0.0914149202483337,0.129192631858326,9,1,NA,NA,"","yes",NA,364
"ANKRD11",9,2,0.415700968038675,"no",-0.285702397658316,0.27890831631369,-0.138611425153683,0.0496346741963249,8,2,0.724924584997122,"no","","yes",0.0164835164835165,364
"PXDN",11,2,0.416335325189657,"no",0.0523736710904432,0.166088095182235,-0.107671724075121,0.158471187018756,10,1,NA,NA,"","yes",0.0164835164835165,364
"FPGT-TNNI3K",11,2,0.417940979078475,"no",0.00736228914957216,0.16908518374708,0.132532916251103,0.0547253992720295,0,0,NA,NA,"","yes",0.00549450549450549,364
"MAP3K10",11,2,0.428874678705419,"no",0.0736112511924674,0.215888019961431,0.00110329060992195,0.0626746684503589,9,2,0.456654267979273,"no","","yes",0.00549450549450549,364
"CACNA1D",9,3,0.433241808644018,"no",0.0194605044640189,0.236154585033888,-0.0849224545469453,0.0550099908014355,8,3,0.72248533628103,"no","BRCA_ambiguous,GBM_ambiguous,HC_ambiguous,OV_ambiguous,ST_ambiguous","yes",0.010989010989011,364
"LRRC4C",10,2,0.434044197260368,"no",-0.0685296902467696,0.134129462952672,-0.0953728308384419,0.130332616219185,8,2,0.726163358725538,"no","","yes",0.0164835164835165,364
"MACF1",9,3,0.439033527854583,"no",-0.0337346018681434,0.0959346425804513,-0.0327841301889219,0.172354047882088,8,2,0.523684350200049,"no","","yes",0.0274725274725275,364
"ABCA13",11,2,0.447405629345805,"no",-0.0924666566965668,0.146283369934939,0.027059091381185,0.134135385278044,9,2,0.343813224963643,"no","","yes",0.0796703296703297,364
"TIAM1",11,2,0.456183903100542,"no",0.0171384164119937,0.105508151062748,-0.0786312644075049,0.0624651804863472,10,1,NA,NA,"","yes",0.00549450549450549,364
"SULT1A1",11,2,0.462482559480343,"no",0.00774319929851634,0.199819286632116,0.003616454775623,0.145919765026644,9,2,0.50311772476518,"no","","yes",NA,364
"TRIO",10,2,0.464896749083443,"no",-0.204437060218881,0.18733834934129,0.0323988002544443,0.0510391231032863,9,1,NA,NA,"","yes",0.0137362637362637,364
"TLR1",10,2,0.46536257557557,"no",0.109832316608268,0.266766983079627,0.12384612739943,0.060486965933615,9,1,NA,NA,"","yes",0,364
"FOXG1",9,2,0.466694714651278,"no",0.0900775910556259,0.0905422736282612,0.0994153353993934,0.00487983839611859,8,1,NA,NA,"","no",0.00824175824175824,364
"C6",11,2,0.472940121984001,"no",0.131432728145725,0.129057404947735,0.108990248568374,0.0071589371510625,10,1,NA,NA,"","yes",0,364
"GIT2",11,2,0.484130464036701,"no",-0.0173627172602944,0.200678630075147,0.0543598805742419,0.101357095675308,9,2,0.5806447373043,"no","","yes",0.00549450549450549,364
"SDR16C5",11,2,0.490386970943613,"no",-0.112250929628656,0.164205415550994,-0.212229639114831,0.211304427695932,9,2,0.68332584903518,"no","","no",0,364
"CACNA1H",10,3,0.492118314402946,"no",0.103073803534892,0.135878648066346,-0.0265436263916392,0.110220173969448,9,2,0.23173299828116,"no","","yes",0.0164835164835165,364
"TEX2",10,3,0.492592799937162,"no",-0.117401211320747,0.117471360478808,-0.0220824797832668,0.0805263416887121,9,2,0.793430348536375,"no","","yes",0.0192307692307692,364
"ITGA3",11,2,0.493948120123674,"no",0.0264254464165756,0.141328724460633,-0.0279104377578103,0.0430415733602585,9,2,0.391793756941014,"no","","yes",0.00824175824175824,364
"MYO7B",11,2,0.499842392138867,"no",-0.00679780473406993,0.168016626830427,-0.0687309537128167,0.0317417272786323,9,2,0.429819757256294,"no","","yes",0.010989010989011,364
"FANCE",11,2,0.505862774251589,"no",-0.0208995816864402,0.169571090363332,0.140298204838033,0.119426389987151,10,1,NA,NA,"","yes",0.00549450549450549,364
"GATA4",10,2,0.505888447808038,"no",-0.0390118908305925,0.11405469029352,-0.0535727362562386,0.0133327979781094,9,1,NA,NA,"","yes",0,364
"PDE10A",11,2,0.521907658603745,"no",-0.123302928451805,0.197111314168672,-0.193977720913734,0.135883118378273,9,2,0.76434017887792,"no","","yes",0.0164835164835165,364
"ABCA12",10,3,0.524417877257811,"no",-0.0657462033132917,0.0512475821872921,0.0001761211616828,0.0771843230810738,8,3,0.479100018546389,"no","","yes",0.0412087912087912,364
"ATRNL1",11,2,0.533576072234913,"no",-0.0708104417606828,0.135076121331676,-0.256684553147897,0.0885013845398284,10,1,NA,NA,"","yes",0.0192307692307692,364
"KIF13A",11,2,0.535497037881544,"no",-0.00632920851457305,0.1970828131137,0.047267923033878,0.167283750358872,10,1,NA,NA,"","yes",0.00824175824175824,364
"DNAH5",9,3,0.53849520086157,"no",-0.0950861520108233,0.228301119490738,-0.0435908210233057,0.243685520704971,8,2,0.576951554500945,"no","","yes",0.043956043956044,364
"KCNK4",10,3,0.541496118728005,"no",NA,NA,NA,NA,8,3,0.524844625473198,"no","","no",0,364
"WDHD1",10,3,0.542955858577841,"no",-0.0517175376898479,0.109423598164617,-0.16426905000948,0.134964543215137,9,2,0.48730392840507,"no","","yes",0.00549450549450549,364
"CSMD3",11,2,0.546939012811733,"no",-0.0224323012272452,0.0611524347061596,0.0502540407952809,0.0107757548610544,9,2,0.361560421059356,"no","","no",0.0631868131868132,364
"GDF15",11,2,0.549446262469969,"no",0.0255201977242526,0.200423262824119,0.0255022460421608,0.0843540067658352,10,1,NA,NA,"","yes",0.00274725274725275,364
"NR4A3",11,2,0.554167047955781,"no",-0.00522681055568922,0.159618609729542,-0.000484503201503301,0.0477425770195835,10,1,NA,NA,"","yes",0.00549450549450549,364
"ANKRD32",11,2,0.557421672830559,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00824175824175824,364
"GLI2",11,2,0.557695814521314,"no",0.126471370579177,0.11830615736252,0.0182205996592724,0.0242238668442946,9,2,0.405323889829281,"no","","yes",0.0357142857142857,364
"NEDD4L",10,2,0.565345863155873,"no",-0.076722564303127,0.0618307101384689,0.0727641377297374,0.152343511130529,9,1,NA,NA,"","yes",0.00824175824175824,364
"SDK1",8,3,0.572880163095625,"no",0.156407992486725,0.0927855399737361,0.145274202381333,0.0654389611979575,7,2,0.701921640135625,"no","","yes",0.0521978021978022,364
"RBMXL2",11,2,0.576325593432033,"no",-0.09831307823362,0.125995079963618,-0.08826076013329,0.00617103724058544,10,1,NA,NA,"","no",0.00549450549450549,364
"HCAR2",10,2,0.584905917008171,"no",0.102020435589552,0.151020240644109,0.101513358603235,0.0317717975599841,9,1,NA,NA,"","yes",0.00549450549450549,364
"LRRK1",11,2,0.589060715687423,"no",0.0466897230468997,0.254986464374658,-0.120051750472336,0.0820176305491529,9,2,0.464504657867428,"no","","yes",0.0192307692307692,364
"METTL3",11,2,0.59064718697929,"no",-0.0169487460806224,0.222830782619543,0.0524644050894431,0.150274915460839,10,1,NA,NA,"","yes",0,364
"SI",11,2,0.596311829371921,"no",-0.0892223762567384,0.120193963911521,-0.149332601561251,0.0214610028306935,9,2,0.345710581061168,"no","","no",0.0302197802197802,364
"HAL",11,2,0.603502481988708,"no",-0.0859866037183473,0.146565023251846,0.0307626423030272,0.00116347957894065,10,1,NA,NA,"","yes",0,364
"KMT2C",10,3,0.605050723973005,"no",0.0493577201212606,0.0948208239967147,-0.00940166075511997,0.0481601451771132,8,3,0.721563946380435,"no","ACY_LoF,AML_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,EWS_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PCPG_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SCLC_LoF,SG_LoF,SSCC_LoF,ST_LoF,THCA_LoF,UCEC_LoF,VV_LoF","yes",0.021978021978022,364
"SIGLEC1",11,2,0.616319943741952,"no",0.0820435932135796,0.260831833640908,0.00488391700771975,0.0605538776077083,9,2,0.289996983299031,"no","","yes",0.0164835164835165,364
"FLT3",11,2,0.61872000271378,"no",-0.0089028330320447,0.0818886309173608,-0.004816803921432,0.0251288338900824,9,2,0.256238336815938,"no","ALL_Act,AML_Act","yes",0.00549450549450549,364
"BAZ1B",11,2,0.61885186351155,"no",-0.187638575945581,0.075525380086913,-0.286408073999204,0.211024169721155,9,2,0.396012971171207,"no","","yes",0.00549450549450549,364
"MYO7A",10,2,0.619110624727548,"no",-0.0843158758149442,0.184806112621449,-0.19071017646986,0.088359184094889,9,1,NA,NA,"","yes",0.0247252747252747,364
"EBF1",11,2,0.625759190916784,"no",0.0569407110398653,0.135237514420154,0.0706171953316246,0.0882032102093024,10,1,NA,NA,"DLBCL_ambiguous,LUSC_ambiguous,NHLY_ambiguous","yes",0.0164835164835165,364
"CCBE1",11,2,0.631652188076246,"no",0.0548364461557648,0.0937526137840355,0.0945657713504021,0.0369531548690139,9,2,0.804116158122124,"no","","yes",0.00274725274725275,364
"ZNF609",11,2,0.639524536666315,"no",0.0277156370348549,0.139468660241378,0.0744936092265258,0.0241048713902098,10,1,NA,NA,"","yes",0,364
"MPPED2",11,2,0.640517450468626,"no",-0.0628261661038547,0.181710557998332,-0.0788830129806004,0.0590566406463937,10,1,NA,NA,"","yes",0.00549450549450549,364
"WDR27",10,3,0.654089904015605,"no",-0.0291367723020356,0.154484014848116,0.0224092965990016,0.168237875310345,9,2,0.569141961200621,"no","","yes",0.010989010989011,364
"ZFP36L2",11,2,0.655818486836321,"no",0.00757588520850108,0.160889920704862,0.00686974656252499,0.157545239011973,10,1,NA,NA,"","yes",0.00274725274725275,364
"PHRF1",10,3,0.657169040315014,"no",-0.0181708690370937,0.129410869652538,0.0180514971311942,0.0374005206892435,9,2,0.562981976816773,"no","","yes",0.021978021978022,364
"IVD",11,2,0.671167919615022,"no",-0.0182964195064844,0.155265033578161,0.0994002665316399,0.0059703712787031,9,2,0.55544007474135,"no","","yes",NA,364
"SLC47A1",9,2,0.684294640334386,"no",-0.155308887453626,0.162413160186338,-0.0900091745927865,0.0108485188258105,7,2,0.578198317566641,"no","","yes",0.00824175824175824,364
"KIF17",11,2,0.686790636888306,"no",0.0255156424009683,0.106855793659378,0.0708442902145923,0.102589344273648,9,2,0.614385830008805,"no","","yes",0.00549450549450549,364
"MYH9",10,3,0.687337599108628,"no",-0.11765725537022,0.306899432825049,-0.0740882053906588,0.0713706636237844,8,3,0.652236006140214,"no","BRCA_Act,COREAD_Act,ESCA_Act,HNSC_Act,OV_Act,SBCC_Act,ST_Act","yes",0,364
"PHF20",10,2,0.687469013649212,"no",0.035996800098679,0.263684834159974,0.061187679123269,0.0339694896056799,8,2,0.509355831822745,"no","","yes",0.010989010989011,364
"DHRS7B",10,2,0.693017290918154,"no",0.00184594658673976,0.165293929084627,-0.022718512071853,0.150693759470459,9,1,NA,NA,"","yes",0.00274725274725275,364
"SERPINA4",11,2,0.695339326679487,"no",0.0638790004106768,0.157178953265531,0.0169497066755195,0.128942744475564,9,2,0.174108087959636,"no","","yes",NA,364
"PREX2",10,3,0.707268652926574,"no",0.0818702551894729,0.145186823464845,0.0863947072564811,0.143795424140416,8,3,0.447853078489384,"no","BLCA_Act,BRCA_Act,CM_Act,DLBCL_Act,ESCA_Act,PRAD_Act","yes",0.0494505494505494,364
"ADAR",10,2,0.710885871985684,"no",-0.0755740744101023,0.0655432279416817,-0.0042095956117438,0.050025336870343,9,1,NA,NA,"","yes",0.00274725274725275,364
"ATM",10,2,0.714076787940252,"no",-0.0130916931005401,0.086989024155606,0.083424817031294,0.00523173097984075,8,2,0.884148989933898,"no","BLCA_LoF,BRCA_LoF,CH_LoF,CLL_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HGG_LoF,LUAD_LoF,MM_LoF,NB_LoF,NSCLC_LoF,PAAD_LoF,PAIS_LoF,PRAD_LoF,RCCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCEC_LoF","yes",0.0247252747252747,364
"GRIN2C",10,3,0.716873253736123,"no",-0.00705935900393016,0.23420407474712,0.00472525587403199,0.208558833122219,9,2,0.332794088717785,"no","","yes",0.010989010989011,364
"TBCK",10,2,0.727039371409213,"no",0.011044064518287,0.199336129198171,-0.0149545545211719,0.0643350181479,8,2,0.0462780034988113,"no","","yes",0.00824175824175824,364
"TGS1",8,2,0.731592099650175,"no",-0.0915764185103427,0.0905532769418442,-0.0089778870688006,0.102627871468342,7,2,0.50431626733205,"no","","yes",0.00274725274725275,364
"CFH",10,2,0.735899586745691,"no",-0.114579444602031,0.184935859913932,-0.0423852183255507,0.056716625660209,8,2,0.726887275460491,"no","","yes",0.010989010989011,364
"KMT2A",9,2,0.736798995868596,"no",-0.12207457618059,0.186376698986584,0.0529045511843212,0.0820236164379128,8,1,NA,NA,"ACC_LoF,BCNET_LoF,BLCA_LoF,CM_LoF,ESCA_LoF,HC_LoF,OV_LoF,PRAD_LoF,SBCC_LoF,THCA_LoF","yes",0.0137362637362637,364
"ABCA6",11,2,0.737519029088709,"no",-0.0174375578992905,0.115928423263166,0.047170723613509,0.161193359490768,9,2,0.47462164271545,"no","","yes",0.00824175824175824,364
"SORBS1",11,2,0.743845932362873,"no",0.0664788038896814,0.150348110167785,0.18595478721168,0.0348898821880555,9,2,0.674102507264052,"no","","yes",0.00824175824175824,364
"PKD1",10,3,0.758338881458901,"no",-0.0292176420076605,0.270312124728183,0.182547404050259,0.112654673927678,8,3,0.38492562139707,"no","","yes",0.0192307692307692,364
"HERC1",10,2,0.763022826020084,"no",-0.0850460567871837,0.15886039725058,-0.0513919164461644,0.0273992423033363,8,2,0.626171381053012,"no","","yes",0.021978021978022,364
"CSMD1",11,2,0.76501726359396,"no",-0.236912015439024,0.426878880490918,-0.0405378188524275,0.0701314144288695,10,1,NA,NA,"","yes",0.043956043956044,364
"GATM",10,2,0.767099311018976,"no",-0.0307650053500099,0.206870665364632,-0.0545697917382402,0.10141071038704,9,1,NA,NA,"","yes",0.00549450549450549,364
"GRM7",11,2,0.767390558326103,"no",-0.0259716635907529,0.206673029540025,-0.0644981847403373,0.12538965945116,9,2,0.582168946567538,"no","","yes",0.010989010989011,364
