"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"ROBO2",8,2,0.0838759351372153,"no",0.0348252063194393,0.137192620480621,-0.230663139890156,0.153064605276857,7,2,0.396588297974644,"no","","yes",0.0388349514563107,412
"REL",9,2,0.0894775396562379,"no",-0.0175242077099751,0.196981848497659,-0.13802509139255,0.0991222519038821,8,2,0.576774414284008,"no","","yes",0.0121359223300971,412
"TET3",9,2,0.132776674453851,"no",-0.000872471771032654,0.151061101518448,-0.135677544384855,0.01924795903464,8,2,0.425210643358676,"no","","yes",0.0218446601941748,412
"AHRR",9,2,0.135871299932866,"no",-0.0466976778826708,0.19027721880679,-0.0223613793470001,0.11816474261176,8,2,0.510186477718741,"no","","yes",0.00970873786407767,412
"OBSCN",8,2,0.151614712679264,"no",0.0556294300153508,0.0950415153459399,-0.13237376894294,0.122942849625348,7,2,0.536048629790563,"no","","yes",0.109223300970874,412
"CDC45",9,2,0.178178393953128,"no",-0.252492734196697,0.20063755428209,-0.650090049804734,0.534662785873407,8,2,0.493353070740463,"no","","yes",0.0121359223300971,412
"C4B",9,2,0.18158463851465,"no",-0.230207443605422,0.095199459023373,-0.176182578442615,0.0872193097882338,0,0,NA,NA,"","yes",0.00485436893203883,412
"PDZRN4",9,2,0.201687710273586,"no",0.0161276587989585,0.113421506075184,-0.142984950537316,0.10927715034307,9,1,NA,NA,"","yes",0.0218446601941748,412
"FRYL",8,2,0.219081355908518,"no",0.100599966504847,0.135049766511186,0.10432877000693,0.0210527939587815,7,2,0.417534192255115,"no","","yes",0.0388349514563107,412
"DHX38",8,2,0.246885072340744,"no",-0.673019193537249,0.370786079070419,-0.938520350757977,0.271804123463363,7,2,0.925975312569265,"no","","yes",0.0121359223300971,412
"CACNA1B",8,2,0.247340373165863,"no",-0.105007186380935,0.178820893776453,-0.108926703329739,0.0745566666941147,7,2,0.61127663187339,"no","","yes",0.0388349514563107,412
"TDRD1",9,2,0.251627793052314,"no",-0.0319671915608138,0.112260334801655,-0.00612815625630465,0.0352951614838015,8,2,0.800167415394869,"no","","yes",0.0169902912621359,412
"PKD1",8,3,0.251783177459188,"no",0.0682167013912454,0.0848650868820767,0.00368417716268667,0.217269737708981,8,2,0.582929218599536,"no","","yes",0.0169902912621359,412
"CDH1",8,2,0.272142452549471,"no",-0.0526680981161255,0.150885108042624,-0.0868971546225931,0.0850695619058859,8,1,NA,NA,"BLCA_LoF,BRCA_LoF,DLBCL_LoF,SSCC_LoF,ST_LoF","yes",0.0145631067961165,412
"HFM1",8,2,0.28203410518644,"no",0.0517913891911688,0.21359600248595,0.0555818179136084,0.113165898429448,8,1,NA,NA,"","yes",0.029126213592233,412
"NIN",9,2,0.287477256093471,"no",-0.0338853825068716,0.181178030653582,0.0223098108485659,0.021735438829637,9,1,NA,NA,"BRCA_LoF,COREAD_LoF,MESO_LoF,ST_LoF","yes",0.0339805825242718,412
"COL5A1",9,2,0.30643879941914,"no",0.139123492248921,0.12648016473192,0.133839796400954,0.127268412746644,8,2,0.553085871933702,"no","","yes",0.029126213592233,412
"COL14A1",9,2,0.318028596091338,"no",-0.121485583862991,0.147550049779184,-0.353042278512819,0.221552878946783,8,2,0.441193232862747,"no","","yes",0.0485436893203883,412
"COL18A1",9,2,0.325081853083041,"no",-0.0586847849339108,0.0969464487937034,-0.0846903506337488,0.101450880316996,9,1,NA,NA,"","yes",0.0121359223300971,412
"RHOH",9,2,0.345595835190173,"no",-0.070048505950357,0.0873357657137442,-0.163610678780615,0.0457735013118595,9,1,NA,NA,"","yes",0.00728155339805825,412
"DNAH5",8,2,0.346932021330266,"no",-0.0887756115586942,0.197952273408046,-0.224889563395974,0.0447630252881185,8,1,NA,NA,"","yes",0.111650485436893,412
"VSTM2L",8,2,0.348006547525151,"no",-0.022539671640929,0.115614618325766,-0.0214163528630796,0.100566630783888,7,2,0.64368387247285,"no","","yes",0.00242718446601942,412
"EIF4B",9,2,0.350910464090544,"no",-0.106340758167267,0.150842869807409,-0.131530666897145,0.00225448820352547,8,2,0.492630660039762,"no","","yes",0.00728155339805825,412
"ALPK3",9,2,0.351422538656215,"no",-0.0231898283812971,0.0207996239443162,-0.02335241652101,0.055810049617491,8,2,0.511522635776463,"no","","yes",0.0266990291262136,412
"MYO9A",7,2,0.355573555365693,"no",-0.0599316057949068,0.0801073868847389,-0.0836968852069819,0.168023332124021,6,2,0.455554804985835,"no","","yes",0.0558252427184466,412
"ARHGEF11",9,2,0.361976177932449,"no",0.00531977811987139,0.0935956319766239,-0.0355088016501916,0.0315076399624095,8,2,0.284065265676807,"no","","yes",0.0194174757281553,412
"MUS81",9,2,0.385103334402188,"no",-0.0733751276006724,0.13475300634937,0.0407028974356784,0.0235983352661468,8,2,0.355249789966222,"no","","yes",0.00242718446601942,412
"HOXA13",9,2,0.391350436464773,"no",0.035790434006398,0.140624642407771,0.169363856788365,0.105664624840874,9,1,NA,NA,"","yes",0.00728155339805825,412
"LRP1",9,2,0.417631197567163,"no",-0.154705458608017,0.260761053112538,-0.0513586572396518,0.0728713207989772,9,1,NA,NA,"","yes",0.0728155339805825,412
"CSRP2BP",8,2,0.430908529501422,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0121359223300971,412
"IGSF3",8,2,0.443095472211976,"no",-0.0156890467628112,0.121330550619859,-0.0712625480191418,0.0415111771333753,8,1,NA,NA,"","yes",0.0145631067961165,412
"TTN",5,6,0.453054058690088,"no",0.0502536827742525,0.0351755125730357,0.00761658165037935,0.0764213469031414,5,5,0.531955010396636,"no","","yes",0.422330097087379,412
"TCHH",9,2,0.461756499910765,"no",-0.00283787848943468,0.105015111148635,-0.160488932337105,0.038225499092946,8,2,0.760715653759993,"no","","yes",0.0655339805825243,412
"KDM3A",9,2,0.463045138243797,"no",NA,NA,NA,NA,8,2,0.101770139953517,"no","","yes",0.029126213592233,412
"NCOA6",7,2,0.466299229708628,"no",-0.778799886288235,0.404051728749104,-0.523285939171123,0.38926136869981,6,2,0.350962502915232,"no","","yes",0.0266990291262136,412
"COL6A6",9,2,0.520767362791463,"no",-0.0585138535389355,0.042794066017992,0.0305874539307302,0.0437146422103083,8,2,0.644783875122867,"no","","yes",0.058252427184466,412
"ATG2A",9,2,0.528678726901154,"no",0.0777957410105113,0.112164002193849,0.0562908396608699,0.0280786544666947,8,2,0.396783409432273,"no","","yes",0.0218446601941748,412
"LRP1B",7,2,0.530313045589785,"no",0.0229357894184236,0.0645280382255126,0.106543491987259,0.0268023004677781,6,2,0.256470248976661,"no","AML_LoF,AN_LoF,BRCA_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,MGCT_LoF,MM_LoF,NB_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,RCCC_LoF,RHBDS_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCS_LoF,UVM_LoF","yes",0.109223300970874,412
"TOP3A",8,2,0.530459881356911,"no",0.00755875615839523,0.0893686445636889,0.0678033421179578,0.104582853672499,8,1,NA,NA,"","yes",0.0194174757281553,412
"PEAK1",8,2,0.549928923489088,"no",NA,NA,NA,NA,7,2,0.721571748022667,"no","","yes",0.0412621359223301,412
"CHRM3",9,2,0.551449158382969,"no",0.135691331951603,0.140533535578377,0.112923822106086,0.0282117019187118,8,2,0.149384025662281,"no","","yes",0.0121359223300971,412
"REV3L",9,2,0.563085710456241,"no",-0.0620258536777944,0.188223602653204,-0.0757778120869286,0.0486823019679693,8,2,0.501842437574656,"no","","yes",0.0339805825242718,412
"COL1A1",9,2,0.618113394933707,"no",-0.0322074483143899,0.0427266337491664,-0.110081437929468,0.0246509736030036,9,1,NA,NA,"CESC_Act,CM_Act,GBM_Act,MM_Act,SBCC_Act","yes",0.0194174757281553,412
"SI",9,2,0.633282857577806,"no",0.0875483572983774,0.18989118397998,0.132760986216021,0.0422939869814123,9,1,NA,NA,"","no",0.0436893203883495,412
"CNGA4",9,2,0.635766179433114,"no",-0.0032552517467955,0.167099639715727,0.0089346074204774,0.0933080025867886,8,2,0.819032425771926,"no","","yes",0,412
"MRE11A",9,2,0.649755520264694,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00970873786407767,412
"FMN2",9,2,0.655289286701484,"no",0.0725288395656182,0.312091876668311,0.0470428564635649,0.0842743137975741,8,2,0.654964433469645,"no","","yes",0.0436893203883495,412
"RAVER2",9,2,0.655505209073018,"no",-0.0247131315588629,0.0966161504847235,-0.0134779547603178,0.0476855704908768,9,1,NA,NA,"","yes",0.00485436893203883,412
"TTBK2",8,2,0.669386033110478,"no",-0.0171959222453712,0.212835083997055,-0.0765826293970167,0.136551784024992,8,1,NA,NA,"","yes",0.0169902912621359,412
"POLE",9,2,0.693222582467184,"no",-0.41133579348419,0.330105214781131,-0.442999018467995,0.010047990974659,8,2,0.508850200294417,"no","CESC_ambiguous,SBCC_ambiguous,UCEC_ambiguous","yes",0.0533980582524272,412
"DIDO1",7,2,0.709726017574308,"no",-0.0555927490805879,0.184522297375731,0.0888550507908375,0.0942620042069565,6,2,0.695819795330719,"no","","yes",0.0776699029126214,412
"HIVEP2",8,3,0.723177027866613,"no",-0.281957170606798,0.19870232587925,-0.0683902832550368,0.126985555923968,7,3,0.694284854690704,"no","","yes",0.0436893203883495,412
"SMARCC1",9,2,0.758070173088467,"no",-0.0682639214214986,0.0945226303376524,-0.0779458597494937,0.0090903999802374,9,1,NA,NA,"","yes",0.0242718446601942,412
"TARDBP",9,2,0.772825788732581,"no",-0.362235032923022,0.415029798426842,-0.191377466180639,0.173249655176158,9,1,NA,NA,"","yes",0.00728155339805825,412
"SERPINC1",9,2,0.777320149901913,"no",-0.00769411088473882,0.0893934467290735,0.10809496285987,0.0149498289551469,8,2,0.517118406657464,"no","","yes",0.0145631067961165,412
"RAI1",8,2,0.811790046107272,"no",-0.00275467773018885,0.17746095752069,0.0193682152892817,0.0600186641040073,7,2,0.281669890785737,"no","","yes",0.0315533980582524,412
"KDM4A",8,2,0.818778926824733,"no",-0.245396672254122,0.159231528684861,-0.132366148278339,0.0792104461143887,7,2,0.744580024690509,"no","","yes",0.0169902912621359,412
"UTRN",9,2,0.819490272703588,"no",0.0348298481450771,0.220255085774244,0.209672230707186,0.053312267549904,8,2,0.518886714950138,"no","","yes",0.0800970873786408,412
"KIAA1875",9,2,0.823468802722003,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,412
"FCHSD2",9,2,0.823669719393539,"no",0.0285442937677982,0.131988845592024,0.181385153947716,0.0585775675998395,8,2,0.353735987802609,"no","","yes",0.00485436893203883,412
"GUCY2C",9,2,0.835605843621057,"no",-0.0292864740845594,0.415051898191565,0.0313927498193701,0.0555123450221041,8,2,0.680306782191564,"no","","yes",0.0266990291262136,412
"ARID1A",6,2,0.870951069696055,"no",-0.0570341184523105,0.215426101949495,0.0730838502216321,0.00746057992454544,5,2,0.387203986644155,"no","BLCA_LoF,BLY_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,GBM_LoF,HC_LoF,LGG_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,UCEC_LoF,UCS_LoF","yes",0.0800970873786408,412
"ABCA13",8,2,0.902614011782061,"no",-0.0211474347588111,0.194719248128219,0.100126799837639,0.0150705647313619,7,2,0.504519856201854,"no","","yes",0.0655339805825243,412
"PAK7",8,2,0.9042935775134,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0121359223300971,412
"PCDH9",9,2,0.911926026638273,"no",-0.0693816616080326,0.353789299402372,-0.518885686290942,0.265069890131642,9,1,NA,NA,"","yes",0.0388349514563107,412
"ATP13A5",9,2,0.937082912999046,"no",0.0508590543180659,0.244508123819138,0.0916402569642246,0.0867216741583974,8,2,0.366624118679999,"no","","no",0.0145631067961165,412
"SPEG",8,3,0.972730624937148,"no",0.0094234429022145,0.150406218719467,0.0554541843974278,0.084329004695369,7,3,0.286420231773722,"no","","yes",0.029126213592233,412
"HELZ",9,2,0.973707692260905,"no",-0.163102662679076,0.0963633903574903,-0.0332745412814533,0.0755064064483997,8,2,0.2182725949833,"no","","yes",0.0436893203883495,412
