"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"PLEKHG5",9,2,0.175763368807852,"no",0.0318430858169736,0.0939974441920911,-0.111971026857668,0.192210698909235,5,2,0.305366560720516,"no","","yes",0,143
"MAP3K1",9,2,0.176450815556165,"no",-0.0824570050005465,0.158292850883185,-0.159070008284653,0.0145057445755575,6,1,NA,NA,"BRCA_LoF,CESC_LoF,COREAD_LoF,GBM_LoF,HC_LoF,THCA_LoF,UCEC_LoF","yes",0,143
"SIRT3",9,2,0.188304820736045,"no",-0.00564527439694952,0.229496717922926,-0.320567004581176,0.406776208392986,6,1,NA,NA,"","yes",NA,143
"ARHGEF12",9,2,0.196981723795499,"no",0.0506966651719352,0.139667486095258,0.176501030585638,0.104830997570247,5,2,0.379802499846831,"no","BRCA_Act,ST_Act","yes",0,143
"PLEKHG4",9,2,0.199668194087916,"no",0.0282375932914801,0.291832827010883,-0.158016284740114,0.040627729341249,6,1,NA,NA,"","yes",0,143
"FPGT-TNNI3K",9,2,0.20662246029212,"no",-0.00664934100086052,0.194784624013301,0.0418313693493347,0.0444083901308694,0,0,NA,NA,"","yes",0.00699300699300699,143
"TTN",4,6,0.232651248828444,"no",0.186262980345689,0.0843283575563066,-0.0375323216414433,0.596016169494162,3,3,0.518150321763726,"no","","yes",0.0699300699300699,143
"PKD1",9,2,0.235358255714786,"no",-0.0868830768576353,0.154859653471658,-0.25613494632383,0.222770193455887,5,2,0.196483703805716,"no","","yes",NA,143
"SOHLH2",8,3,0.235529068497647,"no",NA,NA,NA,NA,5,2,0.374578324010623,"no","ST_Act","yes",NA,143
"IRAK3",8,3,0.237755103055442,"no",0.0529792780381234,0.104509046833247,-0.040915979398798,0.20582635703104,5,2,0.342655547618755,"no","","yes",NA,143
"ABCA4",9,2,0.246473378653063,"no",-0.167736170488781,0.461052673338691,-0.403654129275074,0.0184403839935591,6,1,NA,NA,"","no",0.013986013986014,143
"MAP3K5",8,2,0.249206082498254,"no",0.0019930843106326,0.0902737585690418,-0.012401599154907,0.00911402301947599,4,2,0.766954335231966,"no","","yes",0,143
"FZD10",9,2,0.278499249794075,"no",-0.115812208308015,0.201007372217627,-0.23228344023739,0.136232901762095,6,1,NA,NA,"","no",0,143
"WRN",9,2,0.281123837102371,"no",-0.0636008979120282,0.255737551366126,-0.0662052488428935,0.103000962762313,7,0,NA,NA,"NSPH_LoF","yes",0.00699300699300699,143
"CENPE",9,2,0.287780511781586,"no",-0.0234449085519895,0.171220511199012,-0.0715999884268868,0.0114750146167601,6,1,NA,NA,"","yes",0.013986013986014,143
"SULT1C2",8,3,0.298461234737793,"no",-0.158887640102868,0.216417846085943,-0.685666923966413,0.230731725447695,5,2,0.581588694073923,"no","","no",NA,143
"DDX5",8,2,0.342739236619609,"no",-0.144775346531819,0.218017860386786,-0.084609281940794,0.239287627541903,5,1,NA,NA,"","yes",0,143
"SLC4A7",8,3,0.348040385687983,"no",-0.0103109433965798,0.159351783953089,0.00439099909853612,0.28051519385061,5,2,0.520109900338787,"no","","yes",0.013986013986014,143
"BAIAP2",8,2,0.355939017083449,"no",-0.0454228423721886,0.10232173934967,0.0362760418432494,0.00517710682925365,5,1,NA,NA,"","yes",NA,143
"FOXK2",8,2,0.36553477001334,"no",-0.23351540403055,0.187656054533015,-0.24978137084076,0.0436643056400875,5,1,NA,NA,"","yes",NA,143
"TP63",8,3,0.367556719587106,"no",-0.105663722236901,0.0687467953946844,-0.118798379226797,0.282839375300455,5,2,0.117677956231532,"no","BLCA_ambiguous,HNSC_ambiguous,NB_ambiguous,UCEC_ambiguous","yes",0,143
"SALL2",9,2,0.371765409939044,"no",-0.046028745279409,0.193114678149899,-0.0882459565466241,0.0556567036152439,6,1,NA,NA,"","yes",0,143
"RAD50",9,2,0.386711185879093,"no",-0.0856176536824257,0.131396623034744,-0.299434638219276,0.00096024540245998,7,0,NA,NA,"","yes",0.013986013986014,143
"SH3RF1",9,2,0.399776650212979,"no",-0.0057488831452051,0.187994405945813,-0.0252429186188839,0.0671882446517298,6,1,NA,NA,"","yes",NA,143
"OBSCN",8,2,0.412126318016633,"no",0.138167584457846,0.101758511168568,0.298074862571602,0.00765254221508105,6,0,NA,NA,"","yes",0.020979020979021,143
"ABCC3",8,2,0.419564139548799,"no",-0.241638063433289,0.216141105058305,-0.414486667794311,0.175787781274497,6,0,NA,NA,"","yes",0.013986013986014,143
"SEPT9",8,3,0.424947437725072,"no",-0.200777507517388,0.201201397326222,-0.273479860082921,0.143506954352043,5,2,0.234932225673878,"no","MM_Act",NA,NA,143
"RAC1",9,2,0.439291148331451,"no",-0.00026882973918715,0.103274881684755,-0.00767738334127385,0.100183536593555,7,0,NA,NA,"CM_Act,HNSC_Act","yes",NA,143
"PASK",7,2,0.443645327497852,"no",-0.146222435549879,0.242804391509049,-0.00736599943151245,0.0332662096410234,4,1,NA,NA,"","yes",0,143
"ZFHX2",8,3,0.462813489083834,"no",0.0316132465155962,0.139038499912557,-0.0242348205695852,0.135339899462755,5,2,0.250039890640763,"no","","yes",NA,143
"ZNF703",8,2,0.473051358290193,"no",0.039972523116545,0.313661163632364,-0.0890768669471074,0.0368204797446045,4,2,0.440449174730602,"no","","yes",NA,143
"TGS1",9,2,0.474350068408838,"no",-0.190119066478327,0.282955993842062,-0.0705532792928876,0.0299164290590374,6,1,NA,NA,"","yes",NA,143
"HIC1",8,2,0.4759426425275,"no",-0.0332142644826246,0.156613915296162,-0.154907958080918,0.0468880746728295,5,2,0.796965746551331,"no","","yes",NA,143
"ITIH2",9,2,0.482991357156163,"no",-0.0670450171394329,0.186440078082869,0.0286369926294255,0.0592142020164572,6,1,NA,NA,"","yes",0,143
"HCAR1",9,2,0.489900174807006,"no",-0.0886189444859953,0.109859940145237,-0.154503464280319,0,6,1,NA,NA,"","yes",NA,143
"PAK7",8,3,0.495756957796362,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,143
"DGKI",9,2,0.517931470425048,"no",-0.0517977591883218,0.104296865053644,-0.294502640214677,0.207957032239291,6,1,NA,NA,"","no",0.00699300699300699,143
"EPHA7",9,2,0.523322486086192,"no",-0.00400636039554,0.294541778454992,-0.0585892873876118,0.00800547239819235,5,2,0.688507919906279,"no","LUAD_ambiguous,OV_ambiguous,THCA_ambiguous","no",0.00699300699300699,143
"HEATR2",9,2,0.524743241478873,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,143
"MADD",6,4,0.535230344623943,"no",-0.0535040337570287,0.125998043387146,0.0318429573548623,0.234652736348629,4,3,0.812884453691826,"no","","yes",0.013986013986014,143
"ST7",9,2,0.536103076804816,"no",-0.133050104178437,0.398750452521469,-0.132017080944069,0.132517607721023,6,1,NA,NA,"","yes",NA,143
"HERC1",9,2,0.537851678228781,"no",0.0368266497411569,0.187548104434366,0.109523759405953,0,6,1,NA,NA,"","yes",0.013986013986014,143
"VCAN",7,4,0.542529753025169,"no",-0.138908374467823,0.167393493735791,-0.23914641499507,0.257754438153238,4,3,0.235863557149031,"no","","yes",0.013986013986014,143
"POLE",7,4,0.555636756745877,"no",-0.669071619551861,0.132728178153295,-0.766787874095747,0.261070189087352,4,3,0.497048774863418,"no","CESC_ambiguous,SBCC_ambiguous,UCEC_ambiguous","yes",0.00699300699300699,143
"CDKL3",9,2,0.578717120603235,"no",0.212239245454112,0.198557385578614,0.0204282609567835,0.129048993891578,7,0,NA,NA,"","yes",NA,143
"CLCA2",9,2,0.582524186561916,"no",0.0120855121615553,0.23354703494429,-0.110776403527102,0,6,1,NA,NA,"","no",0,143
"COCH",9,2,0.589185133469704,"no",-0.134172681438812,0.121246348956393,-0.18630216640159,0.245405054596906,6,1,NA,NA,"","yes",NA,143
"ITGB6",9,2,0.589524119037,"no",-0.108713313378671,0.125359257258984,-0.0832773195767152,0.0923772782618548,7,0,NA,NA,"","yes",NA,143
"CIT",9,2,0.593233551130628,"no",-0.336341790429745,0.570353376781301,-0.540998675441446,0.345706432646253,7,0,NA,NA,"","yes",0.013986013986014,143
"OLR1",9,2,0.598114447465437,"no",0.0600640987325564,0.147273882925039,0.118977726375694,0.0606391092016825,5,2,0.615819227166862,"no","","yes",0,143
"FGFR3",9,2,0.603249514636822,"no",0.0548030762482088,0.133178759296539,0.028807945714044,0.0679818656573326,5,2,0.695746163281477,"no","BLCA_Act,HNSC_Act,LUSC_Act,MESO_Act,MM_Act","yes",NA,143
"EPHA3",9,2,0.613093125605662,"no",0.0693724933196407,0.0600559501328436,0.264892531499673,0.033553036410846,7,0,NA,NA,"BRCA_ambiguous,CM_ambiguous,COREAD_ambiguous,ESCA_ambiguous,PRAD_ambiguous","no",0.00699300699300699,143
"RNF213",7,2,0.614031799237744,"no",-0.0569789430181367,0.195203650238,-0.0745866292523,0.381877470431859,6,0,NA,NA,"BLCA_Act,ESCA_Act,LUSC_Act,MBL_Act,PRAD_Act,SBCC_Act,UCEC_Act","yes",0.013986013986014,143
"PDPN",8,2,0.618627312258717,"no",0.0246798623261264,0.264723776550913,-0.119457789313216,0.0352384004006178,4,2,0.465786575603124,"no","","no",NA,143
"TTC3",6,3,0.648568466691066,"no",-0.116193853387451,0.077097089141633,0.0967136960831902,0.34894646046501,4,3,0.161697867559419,"no","","yes",0,143
"CYP27B1",9,2,0.655881208848824,"no",-0.155379927738822,0.186063877214167,0.155844131817692,0.239110050821694,5,2,0.268893932061564,"no","","yes",0,143
"CDK14",9,2,0.657209875333113,"no",0.126397451160618,0.36114370030921,0.172066813236331,0.0850241567732511,6,1,NA,NA,"","yes",0.00699300699300699,143
"ASB4",9,2,0.658286663463784,"no",-0.012237409648505,0.413764572847416,0.132106138650931,0.0392239943937531,6,1,NA,NA,"","no",0.00699300699300699,143
"XYLT2",8,2,0.664974084577627,"no",-0.158994704243066,0.105136732176892,-0.0319855425464042,0.0827593307570448,5,1,NA,NA,"","yes",NA,143
"MECOM",9,2,0.691853174423132,"no",-0.00761371736412868,0.113291315353311,-0.0958257616852826,0.0493001763610415,7,0,NA,NA,"BLCA_Act,CM_Act,DLBCL_Act,PRAD_Act,SBCC_Act,UCEC_Act","no",0.00699300699300699,143
"BIRC6",6,5,0.697512139246579,"no",-0.00622806779964769,0.0336964930417459,0.099917668327955,0.116038165680464,5,2,0.895215237652762,"no","BLCA_ambiguous,CH_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HC_ambiguous,HNSC_ambiguous,MGCT_ambiguous,NHLY_ambiguous,PAAD_ambiguous,PCPG_ambiguous,UCEC_ambiguous","yes",0.013986013986014,143
"STAT5B",9,2,0.698765748062526,"no",-0.0274908741165592,0.247203104597087,-0.191670612617191,0.218807871867724,7,0,NA,NA,"OV_ambiguous","yes",0.00699300699300699,143
"DROSHA",9,2,0.70408766348264,"no",-0.531881898907041,0.402518128445469,-0.191921913563956,0.239866136449217,6,1,NA,NA,"LUSC_LoF,WT_LoF","yes",NA,143
"GPR98",9,2,0.711535011510041,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,143
"MBTPS1",9,2,0.744867954836982,"no",-0.0903585891207851,0.1154912755641,-0.007600027250066,0.0240862130309545,6,1,NA,NA,"","yes",0.013986013986014,143
"PRKCE",9,2,0.765448701866581,"no",0.121967874376598,0.163929536275116,0.244909835701367,0.171925668410165,5,2,0.41206517019206,"no","","yes",0,143
"HOXB7",8,2,0.775379186138829,"no",0.0603690435860502,0.273063763130738,0.0356295512667625,0.063082926878873,4,2,0.408025716644337,"no","","yes",NA,143
"C17orf80",7,2,0.776004021463815,"no",0.102599940151707,0.293722468073154,0.138685320848679,0.018535347894974,4,2,0.349115136808357,"no","","yes",NA,143
"MAP3K7",8,3,0.781062038125108,"no",-0.21644686616193,0.140202342524122,-0.285247217292579,0.181418073670027,5,2,0.52043795160277,"no","","yes",0.00699300699300699,143
"MYBL1",9,2,0.790214335554272,"no",-0.200047528804069,0.4106720865893,-0.0429471065560444,0.0139891864093248,6,1,NA,NA,"","yes",0.00699300699300699,143
"ATP7B",8,3,0.803127983577437,"no",-0.0139819922814805,0.233747387803751,-0.273553136517836,0.168302347250105,4,3,0.439065462578254,"no","","yes",0.020979020979021,143
"RALGAPB",7,2,0.811403644365503,"no",-0.0144673121364461,0.147746871237033,0.074686173293183,0.0006265349528361,5,1,NA,NA,"","yes",0.00699300699300699,143
"GPR110",9,2,0.812417830456594,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,143
"RUNX1",7,2,0.817308220493179,"no",-1.08930758057901,0.753485416537603,-0.107606387820967,0.00212086402623099,4,1,NA,NA,"ACY_ambiguous,ALL_ambiguous,AML_ambiguous,BRCA_ambiguous","yes",0.041958041958042,143
"MAP1B",8,3,0.824095666161383,"no",0.170661938083485,0.249959189269107,0.0924027165625718,0.0199577048455353,5,2,0.436808464958218,"no","","yes",0.00699300699300699,143
"OPA1",9,2,0.825297515886462,"no",-0.0956698068453661,0.127414061341848,0.0371056552369427,0.0314526160288406,5,2,0.666989479279544,"no","","yes",NA,143
"SRCAP",8,3,0.825385615714542,"no",-0.140771382111219,0.142851419451632,-0.0638659924193216,0.0446957388917694,5,2,0.507773045473607,"no","","yes",0.00699300699300699,143
"RGR",8,3,0.829151852158482,"no",0.030801430228877,0.252557745080843,0.0354286714304483,0.124174488180505,5,2,0.689215377625376,"no","","no",0,143
"ABCA12",9,2,0.850435803096052,"no",-0.14945489218509,0.217188940761487,-0.032894640161265,0.035383103703996,6,1,NA,NA,"","yes",0.013986013986014,143
"CES3",8,3,0.856265642206472,"no",-0.270458168683184,0.57123350782022,-0.402030250468528,0.400255929172839,5,2,0.589431197273318,"no","","yes",NA,143
"DKK1",7,3,0.865613995335991,"no",0.0437977489497623,0.127777703518651,-0.184949596787178,0.164874574078832,4,2,0.742642600493537,"no","","no",NA,143
"CSMD1",9,2,0.870597906348208,"no",-0.0920068539620715,0.142622854437464,-0.0577256142261462,0.0755237807343189,5,2,0.271646756099907,"no","","yes",0.020979020979021,143
"KMT2A",5,3,0.913600621614285,"no",-0.252537029612055,0.333811080459037,-0.324670602767003,0.312931292762482,2,2,0.609629894785933,"no","ACC_LoF,BCNET_LoF,BLCA_LoF,CM_LoF,ESCA_LoF,HC_LoF,OV_LoF,PRAD_LoF,SBCC_LoF,THCA_LoF","yes",0.027972027972028,143
"NDOR1",9,2,0.917527948422646,"no",-0.00663646107681495,0.246260000938026,0.159613172501675,0.0402780179811295,6,1,NA,NA,"","yes",NA,143
"PWP2",5,2,0.94843922922896,"no",-0.0763928867054417,0.226690801347808,0.100477560719191,0.0268744600608965,4,2,0.513910560801476,"no","","yes",NA,143
"ENG",9,2,0.951816998064616,"no",-0.0880762557569051,0.250835877406172,0.0272909913432835,0.233170984991634,6,1,NA,NA,"","yes",NA,143
"CHTF18",9,2,0.959000399171314,"no",-0.122120762360684,0.197753160763062,-0.0731658674858742,0.126922983250101,6,1,NA,NA,"","yes",NA,143
"NBEAL2",9,2,0.977252018942708,"no",-0.0812260954835306,0.184149444003853,-0.0245540543845335,0.0819076141165326,5,2,0.423809495164685,"no","","yes",0,143
"CDC42BPA",8,2,0.99168120401745,"no",-0.217714150479839,0.280791871791869,-0.382564693959287,0.432428585431113,4,2,0.73525224232278,"no","","yes",0.00699300699300699,143
"TCIRG1",8,3,0.992222367314545,"no",0.0414536350593373,0.180263823871838,0.0238234817910414,0.133003098797378,5,2,0.451177234403542,"no","CM_LoF","yes",NA,143
